Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_Pr,Plot_index_Annual_Pr,Ave25yearSpan_Winter_pr,Plot_index_Winter_pr,Ave25yearSpan_Spring_pr,Plot_index_Spring_pr,Ave25yearSpan_Summer_pr,Plot_index_Summer_pr,Ave25yearSpan_Fall_pr,Plot_index_Fall_pr
near-term Future,CNRM-ESM2-1,9.4.5,ssp245,2.816266908419684e-05,4.8403353844958055,1.67605284877147e-05,-2.969487909455483,3.470422205963716e-05,6.670560751714616,2.848711482539015e-05,1.3710400927768458,3.2528133759979815e-05,10.698611785342585
near-term Future,CNRM-ESM2-1,9.4.6,ssp245,1.718906256171574e-05,-6.2626657115900155,1.0553382115800846e-05,-7.570471971727074,1.8599589549117525e-05,1.778329161430909,1.6200012698771763e-05,-19.861477969542747,2.3343215396762377e-05,-0.09236830606433943
near-term Future,CNRM-ESM2-1,9.4.7,ssp245,3.039712845071065e-05,0.058037085941194944,2.356462464275506e-05,-4.797031092241482,3.553906601204641e-05,1.771826145380754,2.5980526585375604e-05,-6.579231198353385,3.643926317156611e-05,7.279138247329339
near-term Future,CNRM-ESM2-1,9.5.1,ssp245,2.8545706388068663e-05,-5.329554628023945,2.2792244034079478e-05,-2.641237609269616,2.515607529262572e-05,-1.415011014996015,3.21868971374052e-05,-9.992558262654406,3.399679380197825e-05,-5.184876181208653
near-term Future,CNRM-ESM2-1,9.6.1,ssp245,1.4891094792954094e-05,-8.340469074710736,7.23795151899949e-06,-1.087347518569167,1.3927322860560399e-05,1.7195164047196307,1.6520154307927992e-05,-20.60442753761391,2.1807723270363807e-05,-5.475400258013338
mid-term Future,CNRM-ESM2-1,0.0.0,ssp245,2.8257741223779397e-05,4.855030072835467,2.3781091771017548e-05,17.052591463502644,2.656187929755679e-05,1.7907968860289791,3.0437642214366153e-05,-7.485299247188171,3.220764509955662e-05,13.509210277621392
mid-term Future,CNRM-ESM2-1,1.1.1,ssp245,8.48371556835504e-06,24.692291931855163,6.351487635101531e-06,30.010108206549983,5.290336427698015e-06,26.23109371959902,1.1619182499126908e-05,10.818979035218018,1.0656684491500431e-05,39.74296956961991
mid-term Future,CNRM-ESM2-1,1.1.2,ssp245,1.3097288410354435e-05,8.3798389776148,9.315835904723662e-06,13.199090588880916,8.653915869871964e-06,11.57034342359504,1.8068582707631805e-05,11.908544465862612,1.6313436459618062e-05,0.8415974854924315
mid-term Future,CNRM-ESM2-1,10.1.1,ssp245,2.0649065292324595e-05,2.4178452608005307,2.4642432455270604e-05,0.03773196958102002,2.0072606248589416e-05,9.516558543092016,1.7937947739171506e-05,3.91721248974377,2.0012753139901234e-05,-2.4359808969275103
mid-term Future,CNRM-ESM2-1,10.1.2,ssp245,1.052613712669914e-05,4.750387327583931,1.5453512821149968e-05,3.808775697939791,1.197684636287323e-05,13.670800503447081,4.677558916143497e-06,-3.6908010870030523,1.0086110346214079e-05,0.7859322830031821
mid-term Future,CNRM-ESM2-1,10.1.3,ssp245,1.0299881839424942e-05,9.44542601291447,1.6123518493075593e-05,29.74061644241012,1.2526050374705917e-05,16.603469838663106,4.437645802878242e-06,-21.820850554429168,8.200906438227269e-06,-7.327211865317748
mid-term Future,CNRM-ESM2-1,10.1.4,ssp245,1.0091505671438957e-05,4.855522045264742,9.526428501557846e-06,35.21284550490113,1.4326045238258902e-05,13.605610481064065,7.099843808117468e-06,-25.659882408586277,9.395327815265487e-06,1.7147740365495645
mid-term Future,CNRM-ESM2-1,10.1.5,ssp245,9.674821037626705e-06,7.4854476270075825,1.6924211936662023e-05,51.678993725150505,1.0997790439147763e-05,6.2679843901867525,3.779338114635088e-06,-34.43392185390144,7.108735424949156e-06,-18.959095579386588
mid-term Future,CNRM-ESM2-1,10.1.6,ssp245,9.241000140269734e-06,-3.8914774229587925,1.3096923742302996e-05,41.33639299178377,9.215941098355877e-06,5.624701832552742,5.152340473563746e-06,-43.18932473440345,9.576204264946039e-06,-16.090744049837454
mid-term Future,CNRM-ESM2-1,10.1.7,ssp245,8.274366963802712e-06,-11.950323996155515,1.0361859326035407e-05,31.01767809678822,5.671140938113282e-06,-10.679011706822175,7.450526592091666e-06,-42.08069172071902,9.66903507141772e-06,-7.481873971033365
mid-term Future,CNRM-ESM2-1,10.1.8,ssp245,1.1770654924338222e-05,10.551084852292101,1.8141695759823085e-05,27.414252557695796,1.4241128119797821e-05,22.293213780813538,5.175480393262869e-06,-23.64482833656263,9.62285050546456e-06,-3.6652329615762134
mid-term Future,CNRM-ESM2-1,10.2.1,ssp245,7.870380384653772e-06,14.702386853444372,2.0075167961864642e-05,65.98215282449765,5.184738667272478e-06,-16.333899878913343,2.0928354775000556e-06,-36.32055384478955,4.323711576848403e-06,-27.434157688340825
mid-term Future,CNRM-ESM2-1,10.2.2,ssp245,5.294892634491903e-06,-18.98176930342122,7.68057062752654e-06,6.51105120277445,1.914819958458573e-06,-32.68251920065685,6.0183764989710216e-06,-38.336903306796586,5.614921080333017e-06,-11.393107634457596
mid-term Future,CNRM-ESM2-1,10.2.3,ssp245,3.979116479084073e-06,-16.57053803134599,5.080545359349439e-06,-17.091589592574348,6.26207768305544e-07,-35.78548384463661,3.406424339836016e-06,-40.308240840018165,6.8556256664170364e-06,8.634605345769168
mid-term Future,CNRM-ESM2-1,10.2.4,ssp245,7.753449196459377e-06,-20.92608348383239,3.4080986423321597e-06,-15.563065962407101,4.149469614008882e-06,-15.636877915369912,1.247451085388557e-05,-31.660649332992996,1.0933151208620639e-05,-8.319929895234477
mid-term Future,CNRM-ESM2-1,11.1.1,ssp245,2.0388208821878814e-05,23.713450273435765,5.417040802844734e-05,50.90867856083045,1.570360235366975e-05,-3.925189744109298,1.25830527269211e-06,-27.434532452169623,1.096435459330374e-05,-10.648780893861726
mid-term Future,CNRM-ESM2-1,11.1.2,ssp245,1.545439260907191e-05,25.42319619428288,4.0768222148265895e-05,53.82478842070114,1.2243344609692398e-05,-1.3937182615137205,6.527029140671215e-07,-20.03527935231996,8.562655139472922e-06,-12.584625694925336
mid-term Future,CNRM-ESM2-1,11.1.3,ssp245,1.7933629080988598e-05,25.98597404693665,4.880790686420069e-05,59.909239801434445,1.3635091991784815e-05,-7.250697955121545,1.963230864224472e-06,-22.51322078219641,7.808873267713738e-06,-17.2882807556965
mid-term Future,CNRM-ESM2-1,12.1.1,ssp245,9.760620975888403e-06,-20.7161747959705,1.0752589703443598e-05,2.8265796141638844,2.690040235996146e-06,-29.642375365452068,1.5135137122687421e-05,-37.9685448786333,1.0491639487866393e-05,-0.1686897927182634
mid-term Future,CNRM-ESM2-1,12.1.2,ssp245,1.101233127784478e-05,-16.545585944714507,2.731101544007505e-06,-23.62056360035612,2.2145672003809687e-06,-33.99249158762323,2.465443308492345e-05,-21.640016801378277,1.4326826882865749e-05,0.7810945713358409
mid-term Future,CNRM-ESM2-1,12.2.1,ssp245,2.2593369896105823e-05,7.0456635701118016,2.0300204763502708e-06,-32.572353648809056,6.818134650496078e-06,-3.1271140812170426,5.555406676014389e-05,8.104609187081719,2.5610668607571032e-05,13.032532734424917
mid-term Future,CNRM-ESM2-1,13.1.1,ssp245,1.025963895216799e-05,-17.98747057820925,1.3033452018024084e-05,16.68694047294612,5.5157307283727e-06,-21.373482289889882,1.1044543975732809e-05,-41.52318240794769,1.151150052753446e-05,-11.085748674728247
mid-term Future,CNRM-ESM2-1,13.2.1,ssp245,2.133554389845701e-05,-8.685922011747733,8.336328432089718e-06,-18.225042685556723,2.3380118268817814e-06,-32.49376345184503,4.984170390172571e-05,-12.835135536579823,2.4613076139876633e-05,10.083510488341762
mid-term Future,CNRM-ESM2-1,13.3.1,ssp245,2.4003455731919416e-05,2.567584423499665,5.395947175172813e-06,-16.70233516647683,1.360816174870896e-05,4.891182717902392,4.154882758163054e-05,0.7950966441035358,3.522691076975186e-05,7.6776414391768935
mid-term Future,CNRM-ESM2-1,13.4.1,ssp245,2.6644590916476535e-05,6.781489584616295,3.550251546763456e-06,-1.725511451237047,1.6559945343460537e-05,1.7037123849921594,5.1928569138079995e-05,3.9681644221470886,3.4179696202771715e-05,15.431260114461946
mid-term Future,CNRM-ESM2-1,13.4.2,ssp245,3.32202725236893e-05,5.9802635455395405,4.046480343727211e-06,-10.085247917485491,1.1130980886561746e-05,0.9239924935487822,7.413879046142097e-05,4.157653011357057,4.311427457494424e-05,12.760200752416962
mid-term Future,CNRM-ESM2-1,13.5.1,ssp245,3.591609775443281e-05,3.6891871605157154,3.121482903763687e-06,-28.68294783459256,3.0505924743651573e-06,-20.939982488124574,8.431630496220109e-05,4.89497726503801,5.2731410576146277e-05,6.488053366641318
mid-term Future,CNRM-ESM2-1,13.5.2,ssp245,4.1204675826077e-05,7.038399577020026,3.949462568510774e-06,11.489783762629559,1.7409001137908133e-05,4.552416314511009,8.869692561069381e-05,6.0663136989775825,5.41917696226656e-05,9.223090070720488
mid-term Future,CNRM-ESM2-1,13.6.1,ssp245,5.765683923747862e-05,2.6942547141659654,3.8917748349182605e-06,-7.308297141364335,2.389063037100611e-05,-12.924835017952613,0.00011872160169112016,3.3890684302672414,8.337433903602247e-05,7.791096618303965
mid-term Future,CNRM-ESM2-1,13.6.2,ssp245,5.946894943653379e-05,-3.214595899753653,1.732272462385164e-05,-14.69677903104846,2.8441028692548897e-05,-20.954969152270102,9.996839721241067e-05,-2.7816876963700485,9.16875740537027e-05,6.438700423968601
mid-term Future,CNRM-ESM2-1,14.1.1,ssp245,2.966394704205252e-05,1.528980330061497,7.708813248906786e-06,-13.985361198021964,1.66479047088554e-05,9.278148936112455,4.713086217480995e-05,-3.8542615424483353,4.693593578857913e-05,8.100260493867575
mid-term Future,CNRM-ESM2-1,14.1.2,ssp245,3.395433750596072e-05,1.108432548891318,7.828456924209894e-06,-14.347856953753688,1.7613907967601745e-05,3.315477846152666,5.967249001074093e-05,-3.526854601857664,5.038124905306446e-05,9.636943780328396
mid-term Future,CNRM-ESM2-1,14.2.1,ssp245,2.659053438483845e-05,-4.145735438034206,9.180692305506956e-06,-12.739442556961833,1.0321265581167733e-05,-25.391148659490646,4.459620152517556e-05,-3.0550494228094185,4.2099495948196334e-05,4.169893464903858
mid-term Future,CNRM-ESM2-1,14.3.1,ssp245,1.589529944538235e-05,-1.6373509501795014,6.184815768223463e-06,-6.793923102424154,4.5374343624454747e-07,-18.24886399663851,3.351978224463396e-05,-9.717068093285748,2.331776958094662e-05,15.532024609400763
mid-term Future,CNRM-ESM2-1,14.3.2,ssp245,2.221335487870965e-05,-3.621649058338853,8.79183040863122e-06,-10.770716029419479,1.2780232544517269e-06,-34.22357168132892,5.129616745781376e-05,-9.77240075556508,2.728577378347919e-05,17.133843711222895
mid-term Future,CNRM-ESM2-1,14.4.1,ssp245,3.304983490219274e-05,7.110384848893332,2.3459430446821806e-06,18.738235851220832,9.21908981555659e-06,10.380070316733523,7.673574497219097e-05,5.340014124473504,4.342394504232947e-05,9.120478714495711
mid-term Future,CNRM-ESM2-1,14.4.2,ssp245,4.9073418801592e-05,1.7873373175918645,4.945459258157322e-06,-13.188795692078573,1.979236522487904e-05,-16.726908068397865,0.00010173368474604547,2.5923224993566545,6.919671035508008e-05,8.846731532034196
mid-term Future,CNRM-ESM2-1,14.4.3,ssp245,2.828981384766371e-05,9.092997493225667,3.819824426572376e-06,10.29579328107197,1.785480752167151e-05,2.710590727392113,5.568542809906419e-05,7.280101448121531,3.540845028966065e-05,15.733779083433252
mid-term Future,CNRM-ESM2-1,14.5.1,ssp245,3.372952586968776e-05,-1.1840450270239393,2.199455716201639e-06,-9.29258829667045,9.979726801302106e-06,-24.432116552478114,7.623974778609142e-05,-0.2667059679557866,4.602968662389581e-05,4.707574776405992
mid-term Future,CNRM-ESM2-1,14.5.2,ssp245,3.905990555608407e-05,3.3631024610920712,2.638328692817294e-06,-9.990946319429796,6.654126077086718e-06,-3.284239611977022,8.79078629943755e-05,4.310780098709043,5.855444098340427e-05,3.439239755664519
mid-term Future,CNRM-ESM2-1,14.6.1,ssp245,1.1531350185260042e-05,-8.114943973503792,3.37468044716717e-06,-36.313542221980114,2.7129517140590624e-07,-16.738185577287563,1.641985455145693e-05,-15.822862346293528,2.606146597372123e-05,3.9742553124246043
mid-term Future,CNRM-ESM2-1,15.1.1,ssp245,6.158831466516657e-05,-6.042758488023473,2.8377619639819953e-05,-14.948563195078401,2.0516645480222743e-05,-23.243613015187435,8.701278913324429e-05,-10.510867548925942,0.0001103407875557046,5.4084850660090185
mid-term Future,CNRM-ESM2-1,15.1.2,ssp245,6.15018143784178e-05,-3.487451765500376,2.1592196417441806e-05,-11.414794935909272,2.800641750240907e-05,-14.097873666605373,0.0001007574190143137,-6.551660137256767,9.525461449807559e-05,6.279272397862227
mid-term Future,CNRM-ESM2-1,15.2.1,ssp245,3.323069236540363e-05,-4.868085742474296,1.1490592190473103e-05,-10.04932223019417,1.578291663299455e-05,-20.8116745139099,5.3189500792751826e-05,-6.268863573109399,5.225060040772602e-05,4.474721947983249
mid-term Future,CNRM-ESM2-1,15.2.2,ssp245,4.038920728831083e-05,-3.606314486275966,1.991479906435002e-05,-10.790222422947007,2.0653747846321616e-05,-16.71831195328567,5.441384084695189e-05,-5.974757437033147,6.64662026663136e-05,6.422534025813648
mid-term Future,CNRM-ESM2-1,15.2.3,ssp245,3.8779856144802374e-05,-8.6683045180424,1.5121085907979572e-05,-15.89768940526273,1.760156020296292e-05,-24.894078888037356,5.8710915893131e-05,-11.585718877404465,6.350197873792195e-05,2.8140024790375606
mid-term Future,CNRM-ESM2-1,15.3.1,ssp245,5.667325900644895e-05,-5.674001029038882,2.0007340829762566e-05,-11.584419729187132,1.5307677983647316e-05,-23.277363496940957,8.843922403524038e-05,-12.250701524335557,0.00010273806260769198,6.306500521836414
mid-term Future,CNRM-ESM2-1,15.4.1,ssp245,4.547136470124469e-05,0.2862000803566676,2.1627773874915706e-05,18.531333052885195,3.0003646397701865e-05,-8.119928140627131,7.536372202250323e-05,-3.7115392342793783,5.453267070715765e-05,5.382661449155415
mid-term Future,CNRM-ESM2-1,15.5.1,ssp245,4.314557847043175e-05,6.708869481601481,3.968072119270334e-06,-29.360631419368175,1.2055649293685602e-06,-37.062789733524795,0.00010370476635653343,3.899679857502478,6.317210740873135e-05,17.27501620847079
mid-term Future,CNRM-ESM2-1,15.5.2,ssp245,4.278334412253214e-05,4.429488581908196,3.984963375549426e-06,-31.43612254848167,1.496669380815766e-06,-40.48412744831355,0.00010320915043662218,2.7854908628371167,6.190824273736011e-05,13.36152182918223
mid-term Future,CNRM-ESM2-1,15.6.1,ssp245,5.8535703521320614e-05,2.270176677122744,1.925494276927736e-06,7.55502314127159,2.4347684092438684e-05,-10.705946242223938,0.00012168553777977443,3.0503927101809607,8.539304767399526e-05,5.420468477270867
mid-term Future,CNRM-ESM2-1,2.1.1,ssp245,2.798163503440287e-06,15.99295849236841,5.021717244841968e-07,14.5225839268446,1.314821241262846e-06,24.128626296952074,5.655556047660754e-06,7.799780494330509,3.6858302307484084e-06,28.310683690491423
mid-term Future,CNRM-ESM2-1,2.1.2,ssp245,5.579904173958005e-06,22.77936011393462,3.4532643129347324e-06,24.270972677978854,3.2791768332717383e-06,21.958365109430765,8.473425239650679e-06,10.038993222588905,7.089475144926689e-06,42.31213822599281
mid-term Future,CNRM-ESM2-1,2.1.3,ssp245,3.757456561611436e-06,11.858242926674304,1.4044411843761065e-06,25.507380099076073,1.9417034342323576e-06,15.344792922250042,6.726545280791314e-06,0.9997851257680829,4.924810772556964e-06,25.07247045300151
mid-term Future,CNRM-ESM2-1,2.1.4,ssp245,6.62608162342793e-06,17.394311000842098,3.2907495057754303e-06,45.928528579298096,3.5497373235286147e-06,23.972440570967198,1.0921563399805663e-05,9.011921287795955,8.701023628493287e-06,17.67190526591739
mid-term Future,CNRM-ESM2-1,2.1.5,ssp245,9.807485199379802e-06,14.119168355637349,5.184780535790403e-06,34.33070709115112,5.825410378474595e-06,22.497179282540838,1.5264559929667758e-05,8.654170038314836,1.2900373959589627e-05,10.685532488810843
mid-term Future,CNRM-ESM2-1,2.1.6,ssp245,1.1080914344911056e-05,13.333512391731919,5.574269181764206e-06,20.77587680183988,7.148586961013929e-06,23.12197278118862,1.796928124411177e-05,13.326360399678494,1.3553046478036789e-05,6.172940921797355
mid-term Future,CNRM-ESM2-1,2.1.7,ssp245,8.345182563402816e-06,14.419079968916515,3.1436292219577904e-06,27.297053573811514,5.086266747115198e-06,23.469060415924474,1.371933868766403e-05,9.683768895110411,1.1364809653495432e-05,13.485708681019043
mid-term Future,CNRM-ESM2-1,2.1.8,ssp245,4.1706856405428636e-06,13.49798165289256,1.7650133177311273e-06,38.701636283207364,1.972944336102892e-06,17.90816704254516,7.526606177625037e-06,4.296447747339034,5.3853601571082325e-06,19.691756078731686
mid-term Future,CNRM-ESM2-1,2.1.9,ssp245,4.4237538138501195e-06,16.310632004714744,1.619098003054236e-06,34.9240565217312,2.2395637845997362e-06,20.674002298849665,8.220693830076659e-06,13.770466214992775,5.5745136112612615e-06,13.903545343379333
mid-term Future,CNRM-ESM2-1,2.2.1,ssp245,4.957804183226381e-06,12.910871639727524,1.9515067547126724e-06,28.672803970342276,1.8484109002539501e-06,15.849383197904906,1.065331069997014e-05,12.076039448555171,5.324462012260608e-06,8.739954807170138
mid-term Future,CNRM-ESM2-1,2.2.2,ssp245,6.244526639869393e-06,14.323459879691613,2.6009898577099548e-06,21.263780936151466,2.7393762290872626e-06,15.70891824035335,1.3301011665734163e-05,10.741494855028684,6.2672736138745e-06,19.155879971511087
mid-term Future,CNRM-ESM2-1,2.2.3,ssp245,1.541277143431518e-05,10.72840508673718,1.0192135507831188e-05,10.113103639042386,8.128266231010415e-06,10.511688923510961,2.328971289212762e-05,9.577705166667414,1.999085990235045e-05,12.528845320313554
mid-term Future,CNRM-ESM2-1,2.2.4,ssp245,1.2296688852219102e-05,11.29083074078631,8.006803611058819e-06,16.255365979500272,6.230123851681134e-06,12.13978337089973,2.0124122291450586e-05,8.326818007559359,1.4770527839059773e-05,12.586130125940587
mid-term Future,CNRM-ESM2-1,2.2.5,ssp245,2.3083439837028445e-05,9.520351394216913,1.6950212159353757e-05,2.3443873036770033,1.5711923201334884e-05,15.167534791950201,2.8238011464120895e-05,9.788327306228458,3.140675199554125e-05,10.683256410825464
mid-term Future,CNRM-ESM2-1,2.2.6,ssp245,3.335733812522303e-05,0.9669620735103581,3.3938434507532804e-05,-0.6593729169062121,2.5479390592069733e-05,3.508483724257409,2.9425042080666575e-05,6.691625604786376,4.472112132972485e-05,-2.683822799924771
mid-term Future,CNRM-ESM2-1,2.3.1,ssp245,5.6606037521030895e-06,11.63820995401206,1.5213377309284572e-06,17.01148523572252,2.5056182479717213e-06,17.564732819916024,1.5235076234067384e-05,8.505370754851956,3.2752692882588035e-06,20.77327473266976
mid-term Future,CNRM-ESM2-1,2.4.1,ssp245,6.94530747571731e-06,8.542524168225269,3.886961661448198e-06,29.86502926423106,3.946430229576463e-06,7.550287699420961,1.177895251131769e-05,0.5377483111805563,8.123180988347734e-06,13.46020528717833
mid-term Future,CNRM-ESM2-1,2.4.2,ssp245,9.390194470578953e-06,8.597971923654988,4.986533964291924e-06,23.10719173294555,5.539676474336519e-06,18.015058983868293,1.4457455535767701e-05,-2.6014104931264788,1.2526963280955656e-05,14.550587534644254
mid-term Future,CNRM-ESM2-1,2.4.3,ssp245,1.6865685479821656e-05,10.776102836495154,9.949281934249356e-06,8.756550249582935,1.0648751816498666e-05,11.463732246972691,2.560775214529092e-05,16.695789641608854,2.117144393866765e-05,4.850509789338623
