Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_tasmax,Plot_index_Annual_tasmax,Ave25yearSpan_Winter_tasmax,Plot_index_Winter_tasmax,Ave25yearSpan_Spring_tasmax,Plot_index_Spring_tasmax,Ave25yearSpan_Summer_tasmax,Plot_index_Summer_tasmax,Ave25yearSpan_Fall_tasmax,Plot_index_Fall_tasmax
long-term Future,1,6.2.8,ssp245,292.4427314296601,3.664089934573557,281.19425295662415,2.5585317748006773,289.9191363979163,2.879089632631354,304.9644325389033,5.475717447443881,293.48929119094385,3.7223522938878837
long-term Future,1,6.2.9,ssp245,291.9200162858073,4.014689106790163,279.74719450682454,2.723711276657012,289.52268370457034,3.1467536249759736,305.65965086314986,6.221447833352894,292.5242322604634,3.941184617058507
long-term Future,1,7.1.1,ssp245,281.60709067167875,5.2126088449840005,273.7719807443148,8.550388179436702,279.7314945908951,4.8391901129813775,292.40683868159414,3.743805968200249,280.3545449833842,3.765001921748772
long-term Future,1,7.1.2,ssp245,282.6834341378607,3.7854338742248244,276.57684524016486,4.623773526548112,280.76012230979603,3.5714494003496533,290.3229236743761,3.6471216482880244,282.9600301043509,3.3101585659309265
long-term Future,1,7.1.3,ssp245,283.2914949933448,3.920973597322755,273.91136848805775,5.4502806463339,282.0249650493013,2.7630823600195935,294.9538877076688,3.927158558872687,282.08317896006236,3.568635814597183
long-term Future,1,7.1.4,ssp245,280.2920272532202,3.4718063780014567,270.4433304016565,3.6547376781467205,279.12040044895815,2.6569591713122898,291.54831111410385,4.246710140208254,279.8629937881206,3.330633187218867
long-term Future,1,7.1.5,ssp245,286.0561000417467,3.2706441212500277,278.6997860904584,3.1063512832711235,284.9704534351631,2.8550893065480274,294.00723791744394,3.938165780557867,286.4100404176345,3.178720120880337
long-term Future,1,7.1.6,ssp245,285.5214488409485,3.578134087413872,276.37810158519596,2.9120897659800833,284.1392837767418,3.009060548153438,295.83354372563565,5.156457959372418,285.5603731582551,3.2181463525383283
long-term Future,1,7.1.7,ssp245,291.2463882970757,3.6152134398628775,282.9762464219394,2.829062137059587,289.8283358578578,3.054302410530722,300.41378587100814,5.2053396524231985,291.61295808189516,3.3541604064822206
long-term Future,1,7.1.8,ssp245,292.367234690575,3.085717011669221,286.08683033970226,2.753529581987829,290.67847405993416,2.6211082382859843,298.92097728024356,3.8064002738077605,293.67674401356624,3.1561514759750366
long-term Future,1,7.1.9,ssp245,294.20045131973285,3.3957029180318905,285.5822010608429,2.8768142075172634,292.3025717028327,2.7073595997525857,303.6130286179418,4.611957977615198,295.1494482063461,3.3764223191714677
long-term Future,1,8.1.1,ssp245,290.1473084677868,4.80866119375375,276.3605938042454,5.452669469385362,288.85080791038985,4.057592306322716,303.38460272415824,4.9691205729894925,291.7468701263836,4.76691244117724
long-term Future,1,8.1.10,ssp245,292.61057381093417,3.9914977256641393,278.5258438355384,3.392835595399166,291.6920633932883,3.3536224028589725,304.92085437774654,4.421902477187192,295.06071863792755,4.794706096215517
long-term Future,1,8.1.2,ssp245,291.15328379297847,4.448698474345582,277.24069583399256,4.340489628957076,289.6288297994775,3.688069660941858,304.1155605622996,4.823353717938357,293.38616557367556,4.946009398604385
long-term Future,1,8.1.3,ssp245,291.342046589188,4.29615036052429,277.84179715917884,4.327854845753065,290.190343762688,3.602868625437834,303.7378828554568,4.575646974486389,293.3618513375979,4.68283776307787
long-term Future,1,8.1.4,ssp245,290.6743673226047,4.687588894201202,274.0293937084662,4.2017752372412485,289.81464777822015,3.351923148306664,305.9962970700471,5.9180545885952505,292.559192380391,5.275456373823378
long-term Future,1,8.1.5,ssp245,291.6989637005857,4.546279124147194,275.06735049969006,3.91325178895603,291.132268016182,3.4045057693617835,306.47721075223836,5.675574001615374,293.8239532551121,5.186392746409274
long-term Future,1,8.1.6,ssp245,292.64139359616075,4.369376836209552,277.8296083689951,3.938400882637533,291.69791275001734,3.464222398956071,305.87438872876373,4.9811709484489235,294.90491210764577,5.093119521403391
long-term Future,1,8.1.7,ssp245,292.85867849820755,3.8759232823215264,280.4381435460804,4.136271794608971,291.307023390998,3.4093196234247625,304.57054042899085,3.7907659586115763,294.9036240620665,4.175381191961691
long-term Future,1,8.1.8,ssp245,288.63176533279704,4.731645032524426,275.70849001413,5.539009077848857,286.7405733381811,4.078342393467167,301.9162117170251,4.796206443206124,289.92865501315094,4.526026601178916
long-term Future,1,8.1.9,ssp245,288.71068501004436,4.806369420530485,276.050214001113,5.372369688823487,286.3275994368578,4.433426173486078,301.9115250575024,4.947113445573656,290.3287893200772,4.479646572230413
long-term Future,1,8.2.1,ssp245,291.50012237435493,4.5288836967376636,276.2287837698677,4.251937259195332,290.3414196318404,3.5206367052549137,305.4737966562354,5.252372385737061,293.68812472652274,5.091177415771275
long-term Future,1,8.2.2,ssp245,292.40155197602496,4.3704914122862615,277.780044503329,3.9797591623731345,291.19634870974585,3.5059710954999375,305.622013227214,4.9442698347729355,294.753651972996,5.051681564508776
long-term Future,1,8.2.3,ssp245,293.9460503792065,4.201898164654136,278.1761911516866,3.206042952741602,293.4192095014275,3.2928646783310143,307.3565156016142,5.059010152402134,296.559002653773,5.241704475152201
long-term Future,1,8.2.4,ssp245,294.1109123471827,3.942373629521974,279.21358815734857,2.9938386487916993,293.4659254913882,3.186855945202314,306.7439574092367,4.610281713448543,296.76402421437774,4.971347697522081
long-term Future,1,8.3.1,ssp245,295.54531328737414,3.6442745070253686,282.3430453690447,3.0972538836688672,294.83022365860313,3.182346599665671,307.08724479924075,3.874929980059253,297.6915023390801,4.420348677312781
long-term Future,1,8.3.2,ssp245,296.1727937437041,3.9169727035196473,281.3023155932841,2.877060418406648,295.7727446607403,3.1210763408006272,308.6165350275454,4.5673046359987275,298.7430384229697,5.095154412839388
long-term Future,1,8.3.3,ssp245,297.40647532633557,3.5145509264821193,284.46012977646984,2.720676459417941,296.9958361124344,2.891559674933305,308.20525541056753,3.842391474865366,299.7424012862195,4.600005152526343
long-term Future,1,8.3.4,ssp245,299.18345645023663,3.233698786524421,288.39320937724824,2.695532732036739,299.04458181712937,2.859777186233245,308.3054489882096,3.26701248703689,300.8017536878062,4.11156571768052
long-term Future,1,8.3.5,ssp245,301.0793989985316,3.1349449568685834,291.14400410964976,2.70604192311057,300.82738386900525,2.69162968436817,309.31484367204746,3.1545528992076655,302.86065742408834,3.988485305644474
long-term Future,1,8.3.6,ssp245,300.4697515588537,3.421375543781803,289.4547791983113,2.988288072171189,299.8776718633071,2.6553345769027175,309.76520016877544,3.641678566568075,302.5937204126211,4.402420693137692
long-term Future,1,8.3.7,ssp245,301.98633210084324,3.580895773702263,291.93888101801804,3.4314014063593827,301.11181803578916,2.6544571358403353,310.8973299781136,3.826005445506084,303.82507358425266,4.417807688342663
long-term Future,1,8.3.8,ssp245,303.49709752437616,3.844349495868748,294.07440121499354,3.9206324115051423,302.4212445646783,2.8836607898943782,312.18986374730645,4.196428060917661,305.14048318087396,4.383857854306136
long-term Future,1,8.4.1,ssp245,295.63270186662913,3.5434044949032035,283.14526582215086,2.9321618514195444,295.20754176715144,3.0350211959984996,306.30978700554886,3.75668648781269,297.65126368009123,4.4477064217505635
long-term Future,1,8.4.2,ssp245,294.9472702945858,3.50424157701584,282.087585451801,2.708760096944559,294.63432556745795,3.008268602241994,305.67715178614077,3.7637534319407173,297.1681469746474,4.531956208963521
long-term Future,1,8.4.3,ssp245,294.9309696168996,3.646044103144444,281.3192882354399,2.8086942633137033,294.619918830496,3.102351207933797,306.28240910405697,4.00821478584896,297.26725936847726,4.65972402983947
long-term Future,1,8.4.4,ssp245,295.6311367372302,3.292676081767784,284.6415658879409,2.6397061537034947,295.3226616680622,2.850410211593683,304.92105781555176,3.4037524845861107,297.4487833372053,4.274864872148793
long-term Future,1,8.4.5,ssp245,297.8448940394984,3.784716161103777,284.6636642585015,3.0554421312179585,297.2761216341153,2.859972306140982,309.2467556406104,4.211899213519228,299.9639046925765,5.010739316926529
long-term Future,1,8.4.6,ssp245,298.9188593279882,3.768846010389428,286.9288102460081,3.281437129290497,298.0897386795541,2.6920311453692705,309.6043211314989,4.2072526305511815,300.8441191399752,4.8974335955182156
long-term Future,1,8.4.7,ssp245,300.2995567766038,3.8252705772363313,288.3545356017097,3.422700071627135,299.4346774458885,2.7075261950850305,310.9744274794537,4.273030298110072,302.22702385996723,4.9016511337429165
long-term Future,1,8.4.8,ssp245,300.1632713760377,3.805365444629828,288.71642388332805,3.4572677004127215,299.3295392393029,2.7179619081946207,310.4392997733406,4.2163998405365035,301.9684610658163,4.834189540744504
long-term Future,1,8.4.9,ssp245,298.1956949492692,3.2860746854933645,286.7603353081981,2.6233901660734666,297.94184791596035,2.760802336400868,307.7528489917257,3.4476298786317763,300.13000933573795,4.31077546041632
long-term Future,1,8.5.1,ssp245,298.9619349368965,2.8788419796662197,288.82453205564343,2.5035865800914543,298.2611101851256,2.4994971612279038,307.71493232146554,2.852799931173024,300.874015747741,3.6606570783949763
long-term Future,1,8.5.2,ssp245,300.70407048333135,3.382291593106057,289.96908022305854,3.015923966098848,300.073621732463,2.5949141856183573,309.8816666395768,3.5957730573514013,302.7083337777525,4.325644778721074
long-term Future,1,8.5.3,ssp245,303.6164761778585,2.634151413924112,296.706139487324,2.31295654575316,303.4329565475298,2.2812998061344523,309.2388885017063,2.6477837457613944,304.97043942126595,3.295510862494293
long-term Future,1,8.5.4,ssp245,294.547617741835,3.3045193349328947,282.52563525364195,3.164578121577188,293.10371493111484,2.882385676360091,305.5068540150186,3.2142726179291614,296.8492992933504,3.9611226384912577
long-term Future,1,9.2.1,ssp245,288.098330511143,4.495491036575967,270.498190583866,3.746449297095214,286.8519496483149,2.880485444709082,305.12575987442676,6.557387960396788,289.5970136429623,4.786219400718046
long-term Future,1,9.2.2,ssp245,288.2969632550936,4.818544059951909,269.7718197888144,4.373471413283495,287.0577803995027,2.9936487095715343,305.9738603716311,6.65916041863197,290.04904275388435,5.243731805480147
long-term Future,1,9.2.3,ssp245,293.2229387113813,4.3551198240540305,276.3293486842195,3.1306910597872575,292.5861445667896,3.1936682832938175,308.0575792594578,5.721777266569582,295.62157272160624,5.361624176688309
long-term Future,1,9.2.4,ssp245,296.4805378404581,4.011168449126156,281.7085596619364,3.0606280587242285,295.87358333349226,3.0200601546826036,309.13941585623695,4.6559177750697565,298.94478342308446,5.303725876376095
long-term Future,1,9.3.1,ssp245,289.2861433953711,4.276960050121184,272.51421015345346,3.250381599224483,287.75614689407496,2.809662469881296,305.97878609367035,6.4786634174101,290.58873466599033,4.552250042095496
long-term Future,1,9.3.3,ssp245,292.4535378525392,4.231105869784139,276.46569958838086,2.585661551841338,290.4812304682892,3.0590031638911714,308.534897118444,6.200736752571551,294.04375490578565,5.056298401262492
long-term Future,1,9.3.4,ssp245,294.55824061164253,4.297475957138506,279.39710702788847,2.497946537590776,293.1362084178108,3.42673661027467,308.75904663500575,5.555040777655375,296.67355382352247,5.69069751147984
long-term Future,1,9.4.1,ssp245,298.34194822143604,4.306258870105218,286.10977253209245,3.4778309529563547,297.37695983948913,3.532106562139969,309.9547667254572,4.773410838297288,299.7071258365518,5.437969168955487
long-term Future,1,9.4.2,ssp245,299.09931982769825,4.220202826714694,285.5832254720019,3.4836171448814177,298.2894299495868,3.148449221377156,311.327986955228,4.804839207364701,300.9582741981548,5.442913262883611
long-term Future,1,9.4.3,ssp245,299.3390834867952,4.3557768812558635,288.1235886621419,3.858042458712509,298.60700895537497,3.6163618703148543,309.8901724608048,4.626808458468368,300.533994742383,5.3227224535145226
long-term Future,1,9.4.4,ssp245,297.8499512919518,3.9783215897360087,283.5475937373528,3.05581273985094,297.09369725299916,2.872261068184695,310.3062937844318,4.582671100896697,300.20419973153986,5.400147486503439
long-term Future,1,9.4.5,ssp245,302.03204023147345,4.160858982290225,290.95569380367215,4.141512801761413,301.0401446647229,2.99370624606577,312.4260442717179,4.598041654726913,303.51045256205964,4.917867709373429
long-term Future,1,9.4.6,ssp245,303.5530050248831,4.159624306741389,294.4849223321845,4.525940659462286,303.48063075065613,3.2229570088572395,312.131356425078,4.490755795531726,303.9459048776312,4.408414348531462
long-term Future,1,9.4.7,ssp245,302.9804728022307,3.998562544429813,292.86177854008497,4.010189498590995,301.8073623520395,2.9566183610906123,312.4576585081349,4.421260224160768,304.61933045816943,4.612930556865027
long-term Future,1,9.5.1,ssp245,304.3566497361982,3.2009561548040466,297.07445619731925,3.498205526190585,303.7828751912324,2.5603498433268967,310.81946659253987,3.230547670281453,305.6242678933615,3.5238036663869217
long-term Future,1,9.6.1,ssp245,306.6690506507841,3.8258992111849217,299.3199960121872,4.255804453873495,307.06214771685393,3.1262428857754756,313.65251393193785,4.177905081959146,306.4991071193821,3.750937267518843
near-term Future,1,0.0.0,ssp370,288.20951777192533,2.772081256554035,273.7248096920822,2.755702707171304,287.5481211673549,2.4867702501979547,301.52376154816665,2.977252440545513,289.7813652151266,2.869124197622689
near-term Future,1,1.1.1,ssp370,256.6030964259883,2.8941064239755683,243.66721516505197,3.6971942674640346,251.14186497369536,2.6822081788324326,273.25288750744255,0.8600065507601307,258.11943092163733,4.368196859034661
near-term Future,1,1.1.2,ssp370,266.16062494367986,2.585308905988838,255.45780053972297,4.0742189066127565,260.9654934218795,1.9678726175712917,278.72166618096577,1.205358693214012,269.32720934355245,3.1279847682746764
near-term Future,1,10.1.1,ssp370,284.7590201454127,1.989274796446523,273.2440286693095,1.4515833053817153,283.5722141951023,1.3088267315272155,296.78282959150226,2.978438858042235,285.22175101565296,2.210200811347965
near-term Future,1,10.1.2,ssp370,292.677966621958,2.260356060977461,279.79592412962074,1.4509010824549637,291.5929239370512,1.6264034715272473,305.5936060528133,3.3889720368564014,293.491819521752,2.562768521038773
near-term Future,1,10.1.3,ssp370,291.63948609306505,2.4345618206382227,279.0148927305009,1.4203625246899998,289.8201855580703,2.1859445802422837,304.817986681565,3.4301182510112938,292.67461686356296,2.68496758604293
near-term Future,1,10.1.4,ssp370,289.49882200284327,2.4686853047766224,276.6446929130643,1.83158627723611,287.7199333006338,2.3631105629119027,303.11647943994274,2.90723108009956,290.27673283198374,2.7636482728112615
near-term Future,1,10.1.5,ssp370,294.0107853850797,2.2639095615038336,281.9063358387317,1.3940183618662223,292.0678344777356,2.2616471398886553,306.5570813361458,2.7166426838212843,295.2942775063986,2.670944522472439
near-term Future,1,10.1.6,ssp370,292.9755363000153,2.183089802149972,279.7342348478484,1.499117615050931,292.4597285724723,2.3931571312373237,305.5978241514123,2.236688876945575,293.8667326917622,2.594595522506303
near-term Future,1,10.1.7,ssp370,295.3743196641313,2.126700943256182,284.3355173285502,1.69509669083034,294.8414614092785,2.3693867253006147,305.84013609678846,2.0232439621635123,296.2788182400085,2.4137810249408105
