Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_Pr,Plot_index_Annual_Pr,Ave25yearSpan_Winter_pr,Plot_index_Winter_pr,Ave25yearSpan_Spring_pr,Plot_index_Spring_pr,Ave25yearSpan_Summer_pr,Plot_index_Summer_pr,Ave25yearSpan_Fall_pr,Plot_index_Fall_pr
near-term Past,5,9.4.5,historical,2.74E-05,0,1.83E-05,0,3.32E-05,0,2.61E-05,0,3.20E-05,0
near-term Past,5,9.4.6,historical,1.84E-05,0,1.23E-05,0,1.99E-05,0,1.82E-05,0,2.35E-05,0
near-term Past,5,9.4.7,historical,3.03E-05,0,2.49E-05,0,3.53E-05,0,2.40E-05,0,3.68E-05,0
near-term Past,5,9.5.1,historical,3.03E-05,0,2.41E-05,0,2.73E-05,0,3.20E-05,0,3.82E-05,0
near-term Past,5,9.6.1,historical,1.67E-05,0,8.07E-06,0,1.53E-05,0,2.03E-05,0,2.30E-05,0
near-term Future,5,0.0.0,ssp126,2.95E-05,8.641813695,2.29E-05,5.407379896,2.74E-05,7.730267884,3.48E-05,6.829622342,3.29E-05,13.26672506
mid-term Future,5,0.0.0,ssp126,2.92E-05,7.623568922,2.36E-05,8.65864044,2.78E-05,9.244322863,3.61E-05,10.87137757,2.91E-05,0.130640679
long-term Future,5,0.0.0,ssp126,3.07E-05,13.05252165,2.56E-05,18.02111531,2.86E-05,12.38038204,3.92E-05,20.49735214,2.94E-05,1.132448616
near-term Future,5,1.1.1,ssp126,8.19E-06,18.30729097,7.68E-06,51.82068439,5.12E-06,28.05034527,1.10E-05,4.17198084,8.82E-06,8.884853389
mid-term Future,5,1.1.1,ssp126,1.06E-05,52.89995074,1.15E-05,127.6991711,6.13E-06,53.3927586,1.41E-05,33.35502665,1.07E-05,32.47697412
long-term Future,5,1.1.1,ssp126,1.29E-05,85.75315475,1.42E-05,180.6417072,8.65E-06,116.3682657,1.59E-05,50.48213918,1.28E-05,57.44421281
near-term Future,5,1.1.2,ssp126,1.36E-05,9.074614942,9.09E-06,6.924907685,1.01E-05,16.89630474,1.77E-05,11.76443248,1.75E-05,3.214249502
mid-term Future,5,1.1.2,ssp126,1.52E-05,21.49917185,1.10E-05,29.85012425,9.92E-06,15.20196823,2.05E-05,29.62915391,1.91E-05,12.86748079
long-term Future,5,1.1.2,ssp126,1.62E-05,29.52398658,1.28E-05,50.28514266,1.11E-05,28.8958506,2.04E-05,28.85344031,2.06E-05,21.43513712
near-term Future,5,10.1.1,ssp126,2.10E-05,2.700428665,2.45E-05,-0.766582497,1.99E-05,6.480619829,1.71E-05,-1.979777323,2.26E-05,6.840470256
mid-term Future,5,10.1.1,ssp126,2.34E-05,14.51569051,2.92E-05,18.1293797,1.91E-05,1.922492582,2.13E-05,21.73059388,2.42E-05,14.23469296
long-term Future,5,10.1.1,ssp126,2.46E-05,20.38443089,2.97E-05,20.05745207,2.10E-05,12.49372481,2.29E-05,30.87631049,2.52E-05,18.69606904
near-term Future,5,10.1.2,ssp126,1.08E-05,7.384327054,1.53E-05,-0.885827467,1.23E-05,15.51757659,5.16E-06,-0.732320272,1.08E-05,13.96103833
mid-term Future,5,10.1.2,ssp126,1.15E-05,13.90427202,1.78E-05,15.76366273,1.15E-05,7.933134658,6.28E-06,20.83884561,1.05E-05,10.48872019
long-term Future,5,10.1.2,ssp126,1.21E-05,19.84763891,1.89E-05,22.5419916,1.13E-05,6.92161441,7.31E-06,40.67611221,1.08E-05,14.41079875
near-term Future,5,10.1.3,ssp126,1.15E-05,19.23436522,1.48E-05,7.484727719,1.30E-05,17.81314674,7.63E-06,12.16077438,1.05E-05,44.61131406
mid-term Future,5,10.1.3,ssp126,1.21E-05,24.96791333,1.61E-05,16.51506637,1.33E-05,20.80989419,7.87E-06,15.71927067,1.11E-05,53.18768187
long-term Future,5,10.1.3,ssp126,1.24E-05,28.47161889,1.79E-05,30.09408372,1.31E-05,18.84400907,9.46E-06,38.9901914,9.20E-06,26.77793359
near-term Future,5,10.1.4,ssp126,1.03E-05,7.867624611,8.42E-06,14.9443069,1.22E-05,-2.690879807,1.09E-05,4.960161744,9.55E-06,21.82870664
mid-term Future,5,10.1.4,ssp126,1.14E-05,19.1209957,9.22E-06,25.83914714,1.42E-05,13.08344446,1.15E-05,10.67120445,1.05E-05,33.29153855
long-term Future,5,10.1.4,ssp126,1.11E-05,15.67817926,9.35E-06,27.61286959,1.39E-05,10.7490635,1.18E-05,13.31477385,9.12E-06,16.24577303
near-term Future,5,10.1.5,ssp126,1.06E-05,14.55155611,1.41E-05,13.05057482,1.08E-05,-2.493505322,7.68E-06,27.13260843,9.67E-06,28.02139338
mid-term Future,5,10.1.5,ssp126,1.09E-05,18.61881018,1.40E-05,12.42018251,1.16E-05,4.975715352,7.40E-06,22.52294306,1.09E-05,43.99676089
long-term Future,5,10.1.5,ssp126,1.12E-05,21.4146927,1.53E-05,23.2436878,1.14E-05,3.585993257,9.45E-06,56.44760996,8.78E-06,16.31640546
near-term Future,5,10.1.6,ssp126,1.06E-05,10.11243463,1.17E-05,15.97268075,8.10E-06,-14.35815746,1.04E-05,23.16962178,1.24E-05,15.27473267
mid-term Future,5,10.1.6,ssp126,1.12E-05,16.2821427,1.17E-05,15.38500378,9.57E-06,1.104558543,1.03E-05,21.1408213,1.34E-05,25.19464744
long-term Future,5,10.1.6,ssp126,1.09E-05,12.37577796,1.16E-05,15.21696263,8.90E-06,-5.918957279,1.17E-05,38.1307807,1.14E-05,5.988000955
near-term Future,5,10.1.7,ssp126,1.03E-05,9.066134691,9.35E-06,12.92111448,5.68E-06,-16.32144855,1.50E-05,28.05141497,1.10E-05,1.545125586
mid-term Future,5,10.1.7,ssp126,1.03E-05,9.471616149,9.60E-06,15.89471446,6.87E-06,1.228446191,1.29E-05,10.42714781,1.18E-05,8.609102327
long-term Future,5,10.1.7,ssp126,9.91E-06,5.332616717,8.19E-06,-1.138916579,6.15E-06,-9.403520438,1.49E-05,26.7899373,1.06E-05,-2.646398124
near-term Future,5,10.1.8,ssp126,1.22E-05,11.49523407,1.62E-05,3.041360656,1.39E-05,16.50509698,7.58E-06,-2.086492528,1.08E-05,27.88502929
mid-term Future,5,10.1.8,ssp126,1.28E-05,17.7534461,1.74E-05,11.05920767,1.36E-05,13.71144198,8.33E-06,7.644553069,1.21E-05,43.12141888
long-term Future,5,10.1.8,ssp126,1.31E-05,20.13035715,1.96E-05,24.87974636,1.32E-05,10.31070613,9.31E-06,20.26419705,1.04E-05,22.3058652
near-term Future,5,10.2.1,ssp126,7.80E-06,5.534660816,1.53E-05,12.97814818,5.15E-06,-24.45291069,4.65E-06,36.23226142,6.15E-06,4.437203148
mid-term Future,5,10.2.1,ssp126,8.01E-06,8.307670802,1.49E-05,9.896591033,5.98E-06,-12.2513909,3.47E-06,1.650470965,7.67E-06,30.20712958
long-term Future,5,10.2.1,ssp126,7.33E-06,-0.811441243,1.41E-05,3.582827933,4.70E-06,-31.09705441,5.52E-06,61.88584059,5.49E-06,-6.818633444
near-term Future,5,10.2.2,ssp126,6.61E-06,4.868625849,7.66E-06,1.533398186,2.09E-06,-25.92700006,8.68E-06,15.92688267,8.12E-06,10.20581546
mid-term Future,5,10.2.2,ssp126,7.14E-06,13.18193376,7.83E-06,3.722948504,2.45E-06,-13.21929101,9.96E-06,33.03453418,8.29E-06,12.49688136
long-term Future,5,10.2.2,ssp126,7.04E-06,11.68878153,7.01E-06,-7.151631497,2.11E-06,-25.08954866,1.16E-05,55.50801307,7.57E-06,2.731575616
near-term Future,5,10.2.3,ssp126,4.66E-06,-1.167062297,4.86E-06,-14.96749358,8.41E-07,-14.23051658,4.62E-06,-9.715987833,8.37E-06,18.15726261
mid-term Future,5,10.2.3,ssp126,5.02E-06,6.41155839,6.29E-06,10.11165286,8.74E-07,-10.78576706,6.69E-06,30.65456176,6.22E-06,-12.26205752
long-term Future,5,10.2.3,ssp126,5.09E-06,7.857566327,4.52E-06,-20.93908719,6.37E-07,-35.03542654,7.81E-06,52.42767654,7.57E-06,6.915832904
near-term Future,5,10.2.4,ssp126,9.53E-06,-0.746400282,3.32E-06,-17.86701427,4.87E-06,-2.461915166,1.76E-05,4.007606868,1.20E-05,-2.805043509
mid-term Future,5,10.2.4,ssp126,9.73E-06,1.308584958,4.38E-06,8.292246881,5.43E-06,8.80951731,1.67E-05,-1.329579206,1.25E-05,1.582223549
long-term Future,5,10.2.4,ssp126,8.94E-06,-6.87596947,3.10E-06,-23.36690085,5.10E-06,2.229532945,1.56E-05,-8.142190379,1.19E-05,-3.482775688
near-term Future,5,11.1.1,ssp126,1.87E-05,9.998486191,4.28E-05,7.249940723,1.79E-05,7.217305237,1.59E-06,3.131171985,1.25E-05,19.68907268
mid-term Future,5,11.1.1,ssp126,1.84E-05,8.257829398,4.25E-05,6.603948244,1.68E-05,0.838723105,1.45E-06,-6.297562496,1.33E-05,26.61946472
long-term Future,5,11.1.1,ssp126,1.74E-05,2.488494292,4.44E-05,11.39022467,1.42E-05,-14.9989958,2.00E-06,29.30326947,1.01E-05,-3.640840331
near-term Future,5,11.1.2,ssp126,1.41E-05,13.4472385,3.12E-05,6.081543075,1.47E-05,16.68270023,8.02E-07,-1.440576901,9.86E-06,29.94020746
mid-term Future,5,11.1.2,ssp126,1.39E-05,11.45738065,3.11E-05,6.016027822,1.35E-05,7.27088797,5.37E-07,-34.04821254,1.07E-05,41.38395989
long-term Future,5,11.1.2,ssp126,1.35E-05,7.953602076,3.44E-05,17.06111199,1.13E-05,-10.10398397,9.91E-07,21.8407864,7.93E-06,4.553228039
near-term Future,5,11.1.3,ssp126,1.55E-05,2.687699348,3.75E-05,12.48717139,1.32E-05,-17.757462,2.10E-06,2.776296942,9.46E-06,0.738911477
mid-term Future,5,11.1.3,ssp126,1.57E-05,4.162802175,3.56E-05,6.747726436,1.45E-05,-9.372511765,1.73E-06,-15.56830058,1.12E-05,19.52408403
long-term Future,5,11.1.3,ssp126,1.34E-05,-10.96052378,3.36E-05,0.95465318,1.13E-05,-29.35312378,2.36E-06,15.4081177,7.54E-06,-19.75299275
near-term Future,5,12.1.1,ssp126,1.24E-05,3.945799172,9.57E-06,-5.282907512,3.02E-06,-26.88680827,2.38E-05,13.21150643,1.31E-05,7.530065074
mid-term Future,5,12.1.1,ssp126,1.25E-05,5.477241427,1.10E-05,9.224697253,3.93E-06,-4.855298845,2.26E-05,7.409016179,1.26E-05,3.573627689
long-term Future,5,12.1.1,ssp126,1.26E-05,5.716792494,8.76E-06,-13.31823855,3.68E-06,-10.74218387,2.51E-05,19.09787006,1.28E-05,5.5785115
near-term Future,5,12.1.2,ssp126,1.33E-05,2.373547666,3.40E-06,-3.846923923,3.10E-06,2.502518032,3.06E-05,1.916165877,1.57E-05,3.446788061
mid-term Future,5,12.1.2,ssp126,1.35E-05,3.867700696,3.86E-06,9.315539388,3.69E-06,21.95316531,2.97E-05,-1.101611185,1.68E-05,10.78335879
long-term Future,5,12.1.2,ssp126,1.34E-05,3.488653153,2.36E-06,-33.12920641,3.66E-06,20.82269937,3.13E-05,4.026029335,1.63E-05,7.287007146
near-term Future,5,12.2.1,ssp126,2.00E-05,-5.025371537,3.08E-06,6.722065528,6.54E-06,-13.04804012,4.77E-05,-3.552548732,2.24E-05,-7.277790228
mid-term Future,5,12.2.1,ssp126,1.99E-05,-5.678148568,3.23E-06,11.96984514,7.14E-06,-5.050194366,4.51E-05,-8.677480144,2.38E-05,-1.56897859
long-term Future,5,12.2.1,ssp126,1.94E-05,-8.133022487,2.41E-06,-16.39483511,7.25E-06,-3.605361183,4.31E-05,-12.83341117,2.43E-05,0.416250613
near-term Future,5,13.1.1,ssp126,1.35E-05,9.311053902,1.25E-05,8.326382662,5.62E-06,-23.70002362,2.14E-05,31.69973458,1.47E-05,1.695379782
mid-term Future,5,13.1.1,ssp126,1.32E-05,6.744074821,1.25E-05,8.750107328,6.79E-06,-7.872246586,1.88E-05,15.84682956,1.48E-05,2.255349585
long-term Future,5,13.1.1,ssp126,1.26E-05,1.391226798,1.10E-05,-4.82773333,6.16E-06,-16.42211256,1.97E-05,21.47432991,1.36E-05,-5.842875788
near-term Future,5,13.2.1,ssp126,2.33E-05,0.870102551,9.44E-06,-9.860677244,3.76E-06,22.25961925,5.42E-05,-1.339995013,2.52E-05,7.378764011
mid-term Future,5,13.2.1,ssp126,2.32E-05,0.254472112,1.07E-05,2.564237551,3.47E-06,12.99559628,5.34E-05,-2.786682637,2.53E-05,7.870288982
long-term Future,5,13.2.1,ssp126,2.34E-05,1.441365667,6.15E-06,-41.2657966,3.38E-06,9.782905578,5.87E-05,6.835493834,2.52E-05,7.100006605
near-term Future,5,13.3.1,ssp126,2.19E-05,-7.866444439,5.48E-06,-11.74677328,1.32E-05,-2.811134126,3.96E-05,-5.4492726,2.89E-05,-12.38420937
mid-term Future,5,13.3.1,ssp126,2.28E-05,-4.184566811,7.40E-06,19.02885504,1.48E-05,9.017837119,3.70E-05,-11.65338816,3.18E-05,-3.875755453
long-term Future,5,13.3.1,ssp126,2.21E-05,-6.950247288,6.35E-06,2.153668113,1.32E-05,-2.539366127,3.63E-05,-13.52771902,3.23E-05,-2.359231989
near-term Future,5,13.4.1,ssp126,2.33E-05,-4.203634709,3.54E-06,6.514581324,1.50E-05,-7.592472877,4.68E-05,-2.387379607,2.74E-05,-5.95131805
mid-term Future,5,13.4.1,ssp126,2.49E-05,2.597657405,4.47E-06,34.77722418,1.63E-05,0.82090622,4.86E-05,1.376756569,2.98E-05,2.296517617
long-term Future,5,13.4.1,ssp126,2.48E-05,1.990747079,3.73E-06,12.36550897,1.57E-05,-2.943057282,4.90E-05,2.222178478,2.99E-05,2.485819344
near-term Future,5,13.4.2,ssp126,3.01E-05,-4.666184261,5.29E-06,23.2335892,1.06E-05,-28.02058212,6.56E-05,-3.263300593,3.84E-05,-0.948401566
mid-term Future,5,13.4.2,ssp126,3.09E-05,-2.120106667,5.22E-06,21.62346676,1.07E-05,-27.18071259,6.69E-05,-1.305549435,4.02E-05,3.855133509
long-term Future,5,13.4.2,ssp126,3.09E-05,-1.870354638,3.75E-06,-12.7051869,1.24E-05,-16.24366182,6.68E-05,-1.400739177,4.01E-05,3.489554327
near-term Future,5,13.5.1,ssp126,3.33E-05,1.334277168,5.47E-06,21.49465286,1.79E-06,-41.82098341,7.28E-05,-4.789836251,5.23E-05,11.7592094
mid-term Future,5,13.5.1,ssp126,3.59E-05,9.460790455,5.23E-06,16.27521776,1.78E-06,-42.35661248,8.35E-05,9.24502927,5.29E-05,13.05634376
long-term Future,5,13.5.1,ssp126,3.68E-05,12.01653183,3.26E-06,-27.54554066,2.48E-06,-19.63812231,8.61E-05,12.59556577,5.47E-05,16.7911519
near-term Future,5,13.5.2,ssp126,3.60E-05,-4.300060496,5.48E-06,30.21137238,1.42E-05,-20.25964805,7.66E-05,-2.738251193,4.75E-05,-0.413115495
mid-term Future,5,13.5.2,ssp126,3.98E-05,5.866507068,5.31E-06,26.0516483,1.79E-05,0.596778452,8.36E-05,6.096218802,5.17E-05,8.503322676
long-term Future,5,13.5.2,ssp126,4.16E-05,10.7166715,5.56E-06,32.0935694,1.84E-05,3.764914878,9.01E-05,14.3590902,5.13E-05,7.565739746
near-term Future,5,13.6.1,ssp126,5.10E-05,-3.905744478,3.51E-06,-4.707045452,2.66E-05,-8.313689124,0.000102381,-1.438909277,7.06E-05,-5.482063404
mid-term Future,5,13.6.1,ssp126,5.55E-05,4.611895233,5.24E-06,42.23364605,3.09E-05,6.287641218,0.00010609,2.132050903,7.90E-05,5.814159484
long-term Future,5,13.6.1,ssp126,5.80E-05,9.276750684,5.03E-06,36.44160157,3.29E-05,13.37974569,0.000117854,13.45766631,7.52E-05,0.69318617
near-term Future,5,13.6.2,ssp126,5.60E-05,-3.357578069,1.77E-05,-3.088304013,3.43E-05,-5.326028406,9.29E-05,-1.976164609,7.85E-05,-3.484902457
mid-term Future,5,13.6.2,ssp126,6.21E-05,7.244382799,2.14E-05,17.55042164,3.94E-05,8.998741982,9.63E-05,1.578808776,9.05E-05,11.30628197
long-term Future,5,13.6.2,ssp126,6.49E-05,12.01958656,1.93E-05,5.682166358,3.95E-05,9.262289218,0.000111369,17.47364379,8.92E-05,9.66028924
near-term Future,5,14.1.1,ssp126,2.86E-05,-6.422332674,7.88E-06,-9.372457476,1.63E-05,-3.160429361,4.84E-05,-5.639286376,4.14E-05,-8.340475366
mid-term Future,5,14.1.1,ssp126,2.97E-05,-2.698949724,9.85E-06,13.28458425,2.06E-05,22.89862211,4.57E-05,-10.9807995,4.27E-05,-5.420949461
long-term Future,5,14.1.1,ssp126,2.92E-05,-4.415877163,8.61E-06,-0.99494966,1.80E-05,6.9509437,4.62E-05,-9.875056046,4.36E-05,-3.33324995
near-term Future,5,14.1.2,ssp126,3.27E-05,-5.788944289,8.02E-06,-6.064241064,1.76E-05,-5.036116079,6.13E-05,-4.567256018,4.34E-05,-7.75347616
mid-term Future,5,14.1.2,ssp126,3.42E-05,-1.596327685,1.03E-05,20.96755878,2.15E-05,15.83832356,5.84E-05,-9.091633531,4.63E-05,-1.701520731
long-term Future,5,14.1.2,ssp126,3.36E-05,-3.184253722,8.62E-06,0.932502436,1.91E-05,3.143139922,5.94E-05,-7.517331378,4.67E-05,-0.701566496
near-term Future,5,14.2.1,ssp126,2.72E-05,-5.003470927,9.14E-06,-8.729239691,1.48E-05,-0.144550523,4.51E-05,-8.008007,3.91E-05,-2.013845972
mid-term Future,5,14.2.1,ssp126,3.10E-05,8.560093492,1.14E-05,14.0587657,1.91E-05,28.29242892,4.82E-05,-1.824361409,4.55E-05,14.06523742
long-term Future,5,14.2.1,ssp126,3.23E-05,13.0073607,9.97E-06,-0.50754404,1.73E-05,16.26232267,5.58E-05,13.72036416,4.57E-05,14.67916393
near-term Future,5,14.3.1,ssp126,1.66E-05,4.574931785,6.13E-06,-6.407124426,5.97E-07,20.95141148,3.45E-05,-1.077485319,2.50E-05,18.8566496
mid-term Future,5,14.3.1,ssp126,1.78E-05,12.39734963,7.56E-06,15.43629184,5.92E-07,20.0185802,3.87E-05,10.90053378,2.45E-05,16.75543894
long-term Future,5,14.3.1,ssp126,1.89E-05,18.95653605,4.32E-06,-34.07534506,5.12E-07,3.723997646,4.45E-05,27.44321756,2.59E-05,23.39436218
near-term Future,5,14.3.2,ssp126,2.27E-05,1.893132553,9.31E-06,-10.54583636,1.79E-06,7.666361565,5.17E-05,-0.795968194,2.76E-05,13.35217996
mid-term Future,5,14.3.2,ssp126,2.35E-05,5.517437682,1.16E-05,11.05596701,1.81E-06,8.731301118,5.34E-05,2.547724547,2.73E-05,11.85102895
long-term Future,5,14.3.2,ssp126,2.45E-05,9.857138246,6.45E-06,-38.02225029,1.62E-06,-2.557132414,6.17E-05,18.43457532,2.77E-05,13.61338861
near-term Future,5,14.4.1,ssp126,2.97E-05,-1.358053368,4.14E-06,63.92702933,7.46E-06,-20.20599255,6.67E-05,-2.784386957,4.02E-05,2.549032046
mid-term Future,5,14.4.1,ssp126,3.10E-05,2.911584452,3.06E-06,21.33230927,8.04E-06,-14.04345904,7.00E-05,1.924888102,4.23E-05,7.850100306
long-term Future,5,14.4.1,ssp126,3.10E-05,3.09463162,2.03E-06,-19.69250043,9.73E-06,4.029318812,7.01E-05,2.09694138,4.15E-05,5.836788361
near-term Future,5,14.4.2,ssp126,4.33E-05,-3.554360941,4.97E-06,0.368005664,2.24E-05,-9.230909129,8.81E-05,-0.990785202,5.71E-05,-5.121611319
mid-term Future,5,14.4.2,ssp126,4.73E-05,5.337784067,6.44E-06,29.89066248,2.60E-05,5.564811113,9.10E-05,2.27622277,6.51E-05,8.030129388
long-term Future,5,14.4.2,ssp126,5.01E-05,11.47806048,6.00E-06,20.99407758,2.71E-05,9.941561142,0.000103392,16.18731352,6.31E-05,4.794791619
near-term Future,5,14.4.3,ssp126,2.50E-05,-1.944892667,4.57E-06,34.34924074,1.55E-05,-17.00955818,4.98E-05,1.564893562,2.98E-05,0.81166488
mid-term Future,5,14.4.3,ssp126,2.75E-05,7.948438823,4.85E-06,42.5266975,1.92E-05,2.536565597,5.30E-05,7.965678158,3.25E-05,9.867607563
long-term Future,5,14.4.3,ssp126,2.86E-05,12.4498941,4.80E-06,40.89739454,1.89E-05,1.175401044,5.76E-05,17.41948677,3.23E-05,9.468169813
near-term Future,5,14.5.1,ssp126,3.17E-05,-4.290622845,2.34E-06,7.943606192,1.05E-05,-19.06764257,7.20E-05,-2.383781696,4.16E-05,-3.434819198
mid-term Future,5,14.5.1,ssp126,3.55E-05,7.096476108,2.88E-06,32.77412258,1.25E-05,-4.060811728,7.89E-05,6.978200259,4.72E-05,9.702378526
long-term Future,5,14.5.1,ssp126,3.78E-05,13.92790526,2.73E-06,25.94592966,1.46E-05,12.73203447,8.69E-05,17.81729833,4.61E-05,7.047188469
near-term Future,5,14.5.2,ssp126,3.52E-05,-3.653724492,3.84E-06,14.87557079,4.77E-06,-41.09364102,7.61E-05,-5.640524897,5.57E-05,3.83461838
mid-term Future,5,14.5.2,ssp126,3.92E-05,7.112380117,3.58E-06,7.168066021,5.95E-06,-26.5719,8.84E-05,9.501231496,5.84E-05,8.934771746
long-term Future,5,14.5.2,ssp126,4.03E-05,10.21486223,2.71E-06,-18.95098811,6.55E-06,-19.19716197,9.18E-05,13.77797559,5.96E-05,11.11751057
near-term Future,5,14.6.1,ssp126,1.27E-05,0.238742656,5.29E-06,-1.624161557,3.42E-07,-24.99361592,1.85E-05,3.698634514,2.68E-05,0.125302071
mid-term Future,5,14.6.1,ssp126,1.38E-05,8.754005283,4.94E-06,-8.232988718,3.76E-07,-17.62994475,2.44E-05,36.23510083,2.55E-05,-4.486080354
long-term Future,5,14.6.1,ssp126,1.36E-05,7.286531478,3.66E-06,-31.97927297,3.49E-07,-23.43006877,2.48E-05,38.65574602,2.56E-05,-4.351175257
near-term Future,5,15.1.1,ssp126,6.04E-05,-5.267464742,3.08E-05,1.246451292,2.40E-05,-9.503836485,9.01E-05,-3.966653272,9.64E-05,-6.443175975
mid-term Future,5,15.1.1,ssp126,6.98E-05,9.485764802,3.67E-05,20.55622958,3.01E-05,13.58005929,9.80E-05,4.473814488,0.000114241,10.8733422
long-term Future,5,15.1.1,ssp126,7.27E-05,13.99636865,3.28E-05,7.743670457,3.00E-05,13.29683874,0.000112622,20.09185256,0.000114923,11.53542387
near-term Future,5,15.1.2,ssp126,5.89E-05,-5.435897782,2.09E-05,-4.642723487,3.04E-05,-6.846753027,0.000100589,-4.455529477,8.30E-05,-5.437444409
mid-term Future,5,15.1.2,ssp126,6.56E-05,5.360242352,2.65E-05,21.19803131,3.67E-05,12.3659441,0.000106084,0.76301787,9.24E-05,5.260615808
long-term Future,5,15.1.2,ssp126,6.77E-05,8.693668246,2.34E-05,6.628522542,3.51E-05,7.641107181,0.000118326,12.39180077,9.29E-05,5.816014182
near-term Future,5,15.2.1,ssp126,3.45E-05,-3.135874495,1.04E-05,-15.30411578,2.27E-05,3.381399512,5.57E-05,-5.714388258,4.86E-05,0.388164207
mid-term Future,5,15.2.1,ssp126,3.88E-05,8.807034045,1.30E-05,5.870770837,2.69E-05,22.44777629,5.89E-05,-0.167003617,5.60E-05,15.61112687
long-term Future,5,15.2.1,ssp126,4.07E-05,14.11110312,1.19E-05,-3.273824872,2.55E-05,16.21021441,6.87E-05,16.37498072,5.60E-05,15.68725141
near-term Future,5,15.2.2,ssp126,4.09E-05,-2.259754576,1.77E-05,-17.78845683,2.90E-05,9.270477022,5.61E-05,-5.058975997,6.02E-05,1.280542238
mid-term Future,5,15.2.2,ssp126,4.51E-05,7.648424804,2.12E-05,-1.448498658,3.12E-05,17.41750866,5.89E-05,-0.18946426,6.88E-05,15.61416269
long-term Future,5,15.2.2,ssp126,4.64E-05,10.76485887,2.10E-05,-2.366742187,3.00E-05,12.8147192,6.71E-05,13.55977124,6.72E-05,12.98428797
near-term Future,5,15.2.3,ssp126,4.11E-05,-1.724030264,1.37E-05,-19.63059961,2.49E-05,2.304762098,6.40E-05,-1.526759789,6.12E-05,1.785273692
mid-term Future,5,15.2.3,ssp126,4.59E-05,9.865678102,1.80E-05,6.008568183,2.83E-05,15.9884709,6.77E-05,4.175148298,6.94E-05,15.43276865
long-term Future,5,15.2.3,ssp126,4.82E-05,15.21296948,1.58E-05,-6.89655497,2.71E-05,11.28904695,8.05E-05,23.93421817,6.90E-05,14.77058981
near-term Future,5,15.3.1,ssp126,5.50E-05,-6.611123681,2.21E-05,14.9282263,1.56E-05,-17.07326382,9.26E-05,-7.020573565,8.94E-05,-7.18524126
mid-term Future,5,15.3.1,ssp126,6.24E-05,5.925790966,2.62E-05,36.39242645,2.17E-05,15.1097261,0.000103703,4.091030724,9.76E-05,1.355161179
long-term Future,5,15.3.1,ssp126,6.56E-05,11.44841909,2.37E-05,23.43492944,1.96E-05,4.097470195,0.000115181,15.61238112,0.000102534,6.508145285
near-term Future,5,15.4.1,ssp126,4.38E-05,-4.352739826,2.19E-05,15.0264037,3.63E-05,-0.320421581,7.07E-05,-7.317128057,4.63E-05,-9.263200012
mid-term Future,5,15.4.1,ssp126,4.61E-05,0.634602457,2.03E-05,6.546903745,4.39E-05,20.5419878,6.81E-05,-10.71254318,5.19E-05,1.819885876
long-term Future,5,15.4.1,ssp126,4.73E-05,3.203319386,2.34E-05,22.9174377,3.99E-05,9.528180572,6.82E-05,-10.53312612,5.68E-05,11.30261833
near-term Future,5,15.5.1,ssp126,4.18E-05,3.406598046,7.50E-06,21.1409714,1.78E-06,19.87365737,9.46E-05,-2.360515101,6.20E-05,9.211872759
mid-term Future,5,15.5.1,ssp126,4.38E-05,8.38913247,5.97E-06,-3.663174752,1.32E-06,-10.78216023,0.000103165,6.437595816,6.50E-05,14.4690778
long-term Future,5,15.5.1,ssp126,4.48E-05,10.90329215,3.78E-06,-38.91724607,1.35E-06,-9.054975135,0.000108125,11.55488403,6.54E-05,15.11908206
near-term Future,5,15.5.2,ssp126,4.16E-05,3.493004292,7.93E-06,24.77845751,1.77E-06,1.370988801,9.37E-05,-2.675087285,6.17E-05,10.19873758
mid-term Future,5,15.5.2,ssp126,4.38E-05,8.910099417,6.73E-06,5.844073293,1.59E-06,-8.838282711,0.000101992,5.921923305,6.48E-05,15.8333002
long-term Future,5,15.5.2,ssp126,4.49E-05,11.82472631,4.01E-06,-36.95798888,1.59E-06,-8.576031087,0.000107796,11.94925652,6.56E-05,17.24903595
near-term Future,5,15.6.1,ssp126,5.24E-05,-4.109031707,1.64E-06,-11.77166801,2.62E-05,-11.24376774,0.00010622,-0.546075608,7.46E-05,-6.056879718
mid-term Future,5,15.6.1,ssp126,5.70E-05,4.350883886,2.10E-06,12.62877596,3.03E-05,2.750876176,0.000110517,3.4770828,8.41E-05,5.999340199
long-term Future,5,15.6.1,ssp126,5.97E-05,9.209728986,2.25E-06,20.94199365,3.39E-05,14.69905441,0.000120984,13.27675392,8.05E-05,1.368857941
near-term Future,5,2.1.1,ssp126,2.62E-06,8.303584158,5.64E-07,28.49949804,1.18E-06,18.15143366,5.59E-06,6.245602682,3.09E-06,5.532626188
mid-term Future,5,2.1.1,ssp126,2.95E-06,22.36279696,8.18E-07,86.3795307,1.28E-06,28.02785625,6.08E-06,15.62982024,3.61E-06,23.3159104
long-term Future,5,2.1.1,ssp126,3.41E-06,41.11408889,1.10E-06,150.3757205,1.58E-06,58.15124849,6.59E-06,25.27415459,4.32E-06,47.6686299
near-term Future,5,2.1.2,ssp126,5.35E-06,17.14433879,4.29E-06,48.25387071,3.18E-06,30.33067486,8.01E-06,5.101466169,5.83E-06,9.953983224
