Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_tasmin,Plot_index_Annual_tasmin,Ave25yearSpan_Winter_tasmin,Plot_index_Winter_tasmin,Ave25yearSpan_Spring_tasmin,Plot_index_Spring_tasmin,Ave25yearSpan_Summer_tasmin,Plot_index_Summer_tasmin,Ave25yearSpan_Fall_tasmin,Plot_index_Fall_tasmin
long-term Future,8,3.4.3,ssp126,270.4533747744259,4.073320869086762,257.6512423366371,6.247722580732537,267.4250340024671,3.6986460706906943,282.45087531634886,2.590798309230748,274.0808663387046,3.794685116342555
long-term Future,8,3.4.4,ssp126,268.8894413378134,4.164904239156086,255.8062012928069,6.9454510755150025,264.73233431436853,3.7142924140686677,281.41421690517745,2.31266028499709,273.4037938171632,3.7357414389103853
long-term Future,8,3.4.5,ssp126,266.3894085000368,3.4940094901599927,248.03399604142555,4.182858189264092,263.17233795859,3.7747864268772773,283.15132533351704,1.9450494701361656,270.8978322516632,4.093032974303382
long-term Future,8,4.1.1,ssp126,268.8986397604344,3.744985481576224,252.50088522229606,5.6026650835158875,264.8984341940557,3.3189776231273598,284.21905646515927,2.678080879332418,273.71483695597016,3.412138658550844
long-term Future,8,4.1.2,ssp126,270.65725343028043,3.526046279776927,254.18244386189647,4.979019098728564,267.63921947076045,3.2856572378918445,285.29388114340924,2.6276684835164446,275.24820057444475,3.236488938317545
long-term Future,8,5.1.1,ssp126,269.55776178944353,2.9369107646384216,251.55684623931737,3.462657690576627,268.40374200341813,3.1120585174585242,285.15905749896297,2.0844092757141457,272.8023028255088,3.100351875901279
long-term Future,8,5.1.2,ssp126,272.226474623802,2.910036283923702,255.58454024523778,3.9231281730578367,271.0606746292398,2.9672270680098474,286.4885115631443,2.1886689904153993,275.48926978206424,2.5768805343783616
long-term Future,8,5.1.3,ssp126,272.36672689578177,3.712505572425416,258.6908640320624,5.487320476664058,269.913334145156,3.195933807644305,284.8264991552834,2.7287146085765936,275.81203403869876,3.4693635292985885
long-term Future,8,5.1.4,ssp126,277.1760781099157,3.392003379561159,269.16280615611385,5.1720097421472495,274.11338191956565,3.0750895607003783,285.8029847283985,2.39647623865865,279.49707043654047,2.95372639207164
long-term Future,8,5.1.5,ssp126,270.69911890467404,3.2237630250590366,253.11803698417273,4.2751283544703576,268.6976834443796,3.3228634198378195,286.15164325156934,2.2793616689012772,274.5344667611439,3.035768312100669
long-term Future,8,5.1.6,ssp126,271.9225968888895,3.2854613968826856,256.1368548353886,4.428996346152804,270.024994584919,3.438001709538107,285.36430599694665,2.472621175973961,275.9055368551745,2.8190328005878356
long-term Future,8,5.2.1,ssp126,275.624516248201,2.914580130590043,262.0407712698412,4.2177959966476575,274.321466679027,2.7099793159146284,288.07743111314977,2.5991467797950545,277.8224232771671,2.147997091801449
long-term Future,8,5.2.2,ssp126,274.3277547827418,2.7889536504949293,258.4253708838045,3.836150489158431,273.8085327141226,2.4072230625533217,288.00267707020043,2.4554062226477438,276.79705921029,2.473640845347398
long-term Future,8,5.2.3,ssp126,274.3858479173303,2.8710010910984587,259.9635426257091,3.82307657822372,272.8682882602456,3.030748683818067,286.9456055091775,2.221299877445338,277.5241624175253,2.422214730303951
long-term Future,8,5.3.1,ssp126,276.5205808865667,2.751683909806422,264.67930950261865,3.662415671249823,274.7106978741703,2.7636097132440898,287.76762936996374,2.2141503067120265,278.72208754981284,2.379941969320336
long-term Future,8,5.3.3,ssp126,278.8067298225631,2.1643544097992486,268.6805767690053,2.853699059286277,277.1414228678703,2.4340989298768254,289.1293069668049,1.8439906628842913,280.0959077798659,1.5319424064951734
long-term Future,8,5.4.1,ssp126,271.2598008592396,2.348511008917352,255.38928546097048,2.7343203357572747,271.27032972061966,2.2580100537500467,284.5380824916,1.675965612776901,273.5629299154558,2.7373553019533814
long-term Future,8,5.4.2,ssp126,271.1536242990179,2.2056622192241364,258.28542440098596,2.4107731319335386,270.9899554612935,1.9483186552750262,282.2276245815412,1.6201237753138944,272.8841283196432,2.8544087682369264
long-term Future,8,5.4.3,ssp126,272.1913055993721,2.8081696717514437,255.1838580085601,3.8464502324676317,271.3592859262134,2.7930261183794305,286.9166646588367,2.0434847475199582,275.0106995230505,2.566958486482137
long-term Future,8,6.1.1,ssp126,265.0261185534937,2.1079575849065613,249.32838190263465,1.6981572657823563,263.2428595543282,1.3102250641769437,280.8075248507467,1.6217109592979693,266.44078013535596,3.8124242031580406
long-term Future,8,6.1.2,ssp126,267.07816615277505,2.056556258807584,254.45984233591227,1.1452118469243686,265.81088110363333,1.6109657642842556,280.29483750657863,2.0793604054079777,267.5104079242564,3.387721794381772
long-term Future,8,6.1.3,ssp126,268.5843874775839,2.1658177426988265,254.6408830893906,1.583525381889853,268.0193220552012,1.4169060521947863,282.2340525150639,1.9661293883147923,269.1830541962829,3.702271223677998
long-term Future,8,6.1.4,ssp126,263.95475597702705,2.03275451019206,251.85030775180098,1.759740387717038,262.54837844026326,1.444750246590802,276.46066413592706,1.9157881450334577,264.7366086210695,3.016206073467364
long-term Future,8,6.1.5,ssp126,266.6013379010649,2.251124795615735,251.14354654719642,2.021812294576815,265.46077750308166,1.261808801352796,280.6804689594109,2.038943254502855,268.84927846172104,3.6932229642786734
long-term Future,8,6.1.6,ssp126,268.67308955396425,2.3345071517085474,257.39304798977275,2.5881360733868437,267.10009414102575,1.5219349344342987,279.2265852194905,1.7606903926208712,270.77973710906934,3.48462046965413
long-term Future,8,6.2.1,ssp126,271.9024146466623,2.4292290332468887,261.9136300978016,3.1885015620103427,270.2639070084379,1.6662599170913048,281.21693765261807,1.5840447796588775,274.0474091945513,3.3021230664424555
long-term Future,8,6.2.10,ssp126,273.09538052578733,2.0313496561590667,264.3935151954028,2.4366589006021453,271.4108191908066,1.3840240135564186,282.4048129358596,1.9715928499173847,274.0159100698037,2.3442779976440655
long-term Future,8,6.2.11,ssp126,279.6761488073261,1.5913317600484556,275.60682731830013,1.9427883166451423,277.3384983769461,0.8106984713734966,284.9840834648713,1.7320534800964857,280.708560041068,1.8897540089099119
long-term Future,8,6.2.12,ssp126,275.9817565681757,1.7024768786405902,270.9142523832689,2.3874821979395118,273.7221610037981,0.9352398655581181,282.52130622289144,1.83690661083907,276.6799521872403,1.6629536899350132
long-term Future,8,6.2.13,ssp126,272.7063598908054,2.0246797218745947,264.4824306158971,2.895312763556321,271.17263704974465,1.5011212933858675,281.7926576924178,2.08732868275023,273.22603551055244,1.627292308017949
long-term Future,8,6.2.14,ssp126,269.86304941942916,1.6653762892361983,260.87059186916065,2.404150458089907,268.5721381500031,1.3527649347366681,279.186956307807,1.4755638454694555,270.6591348303375,1.4407170413585977
long-term Future,8,6.2.15,ssp126,274.23651937049516,1.7968459983713654,267.1631356302837,2.298728793750187,271.84760425331865,0.8155565892601555,282.6394691066464,1.8798546896629915,275.17070578556104,2.207306686112207
long-term Future,8,6.2.2,ssp126,272.9703455420094,2.3326572988912675,264.4490632940328,3.419991044997211,271.0291934055043,1.240450183279033,281.2021351341206,1.5289039172102568,275.060695697412,3.17119980990641
long-term Future,8,6.2.3,ssp126,274.5795367389426,2.2582075993323296,267.43338284798983,3.474246699723955,272.7696434620823,1.4149865335120273,282.38846634110354,1.5110559264275887,275.6010486641285,2.660173792116546
long-term Future,8,6.2.4,ssp126,270.6481837596459,2.0356778749063267,262.19104883812366,2.884914878712669,268.86063994697633,1.2016562504173267,279.0445062380697,1.2408569853839913,272.3532850571051,2.840275282220157
long-term Future,8,6.2.5,ssp126,275.7697589976297,1.9683728790954431,270.14630958614254,3.1999344042657047,273.66973915534913,0.9603686357730918,282.35876461854446,1.509479323506418,276.8079280444239,2.230114477650195
long-term Future,8,6.2.6,ssp126,273.7993320796174,3.080225434625492,262.16540685334104,4.781071533548069,273.13803856683813,2.2904679634260092,285.0692207726188,2.2552628177145237,274.6109217042189,3.0260484691242593
long-term Future,8,6.2.7,ssp126,277.8485398253339,1.7506372169414521,273.0158787347935,2.4560670845355763,275.6150998213128,0.8611561644956491,283.9998982912302,1.7808414120162315,278.6798677189365,1.9198183117375023
long-term Future,8,6.2.8,ssp126,276.7450862833276,1.726355540737705,270.9458433118892,2.370148467270143,274.5544147804912,0.8559004229517226,284.02573804263994,1.8029759403995378,277.3499819113147,1.8904975229040155
long-term Future,8,6.2.9,ssp126,277.35031304154637,1.8238658250636601,271.1661189570085,2.6315460391847316,275.1523763662609,0.8358838922541547,285.1408059636269,1.8432657971395603,277.828846002904,2.0021567906153765
long-term Future,8,7.1.1,ssp126,271.11500311373135,2.0741527562567996,259.8702210816066,0.952279458995676,268.65109109014696,1.5962417141945382,282.76549877047535,2.113542415339337,272.9783375788771,3.629996861520295
long-term Future,8,7.1.2,ssp126,274.4655268913088,1.6309331327404648,267.3273683700443,0.863785368035459,272.299337810399,1.0976716600210685,282.6534730191593,2.095658661042866,275.45613982142277,2.4609630357442365
long-term Future,8,7.1.3,ssp126,273.7344378392224,2.234001379426049,263.19034592961134,1.3991020384539468,272.2198861086613,1.6002760770248057,285.1890163883696,2.5964298020108885,274.1412113184902,3.3362060989033178
long-term Future,8,7.1.4,ssp126,270.39618234407897,2.0515850049666797,261.09811413155745,2.1449300207805333,268.6300279308163,1.1067472501508826,280.2273899113192,1.9809635518556057,271.4629162488261,2.9856376742219535
long-term Future,8,7.1.5,ssp126,278.2538547496177,2.0084352205875162,272.45972825704075,2.249979093171634,276.14379847535173,1.1877727725879934,284.7590119944448,2.0665420705857507,279.5561919517991,2.5398439673361732
long-term Future,8,7.1.6,ssp126,275.50061425551354,2.052157953612444,269.7184106912551,3.15538475867043,272.61903927286556,0.6370571615049393,282.2643968260353,1.608820071375889,277.30965767918707,2.8370059882412444
long-term Future,8,7.1.7,ssp126,280.9878382779207,1.9493845106508934,276.6939409256825,2.8214293805434063,278.91396946551436,1.1517968956461049,286.3485672697813,1.7981134476869016,281.92289498732924,2.0439083492665837
long-term Future,8,7.1.8,ssp126,281.40315984097356,1.5972691525996492,278.13354538867964,2.1001795799713094,279.47052321417476,0.928140556843668,285.61886766019074,1.6992630360437477,282.33730773627593,1.6719258181675034
long-term Future,8,7.1.9,ssp126,281.7210512055822,1.7066700513575466,277.7054869569699,2.358116126487073,279.667747023296,0.8690629097589531,286.93587377651875,1.8390462260660918,282.5068185246916,1.7736453825025569
long-term Future,8,8.1.1,ssp126,277.96917667613934,2.4742813161943276,265.6620620364298,3.225909239299601,276.21097062220105,2.4581840290580677,289.5325094329792,2.118033880720967,280.26063127416626,2.105367148052184
long-term Future,8,8.1.10,ssp126,279.97787182104304,1.8933536433810492,269.9868203644348,2.728762756034859,278.3493549029486,2.1214226721470126,290.10885135671367,1.4807191642082262,281.28958525650813,1.251515216035462
long-term Future,8,8.1.2,ssp126,279.99675951723617,2.2571158540333034,269.454748496367,3.031351284697674,277.92378885427115,2.3481359001001056,290.60425045428065,1.9303552956425616,281.8224211579826,1.7276776328316492
long-term Future,8,8.1.3,ssp126,278.65104343242314,2.271476500301365,268.20563554761753,3.02696319820598,276.9685662096194,2.470290773889536,289.1378867394639,1.9203941224709808,280.10809758379725,1.6762407417450058
long-term Future,8,8.1.4,ssp126,277.56475085924274,3.0270572020806177,264.3276054001327,4.771375228994335,276.72835295642824,2.7721160439934343,290.0735012045114,2.5901371060765292,278.8907242825868,1.9967712309564765
long-term Future,8,8.1.5,ssp126,279.3126818632073,3.045933179017207,267.1231845508939,5.244774095318946,278.6639893755706,2.943908215888659,291.07074990904846,2.253639161275782,280.16892017209005,1.76960287080807
long-term Future,8,8.1.6,ssp126,280.6034372878454,2.58351502301558,270.30797233063987,3.8135265634925246,279.0088642431638,2.624804168698889,291.3152664007311,2.301679595488567,281.5954724467844,1.6069657539714202
long-term Future,8,8.1.7,ssp126,280.79683503073585,2.37224213472373,270.25863958067504,2.929347088805884,278.861419754302,2.3559327349340053,291.57141912667646,2.2500675738376152,282.3107166353388,1.9597956877545455
long-term Future,8,8.1.8,ssp126,276.52732494607505,2.8787406431453038,264.53882606966476,4.151395412889233,274.82416568768116,2.736057826756682,287.7131992296809,2.0823344036467066,278.8287794107758,2.5661233543533486
long-term Future,8,8.1.9,ssp126,277.31981581589656,3.1441173511548106,265.8279983526903,4.581429068236292,275.18248974569946,3.053071409699497,288.3766504252475,2.2829399544778077,279.69813254422166,2.6814968869651437
long-term Future,8,8.2.1,ssp126,279.6742806356788,3.0049891742514774,268.1465196249078,4.876165476052306,278.4399476123301,2.9342274591543345,291.24275558212526,2.490296607250748,280.6580619179533,1.7413281245646317
long-term Future,8,8.2.2,ssp126,280.4425816011814,2.423316792902231,270.0650045487819,3.5715092243188207,278.66013126989435,2.456563111998944,291.1996635670247,2.128975515819116,281.6602348190865,1.5486777942617431
long-term Future,8,8.2.3,ssp126,281.63055344065725,2.6343546455318725,270.9181180886247,4.4252780543350045,280.86846791969975,2.634686921783519,292.42493560480034,1.9868245367381867,282.11098063839734,1.5126982958997077
long-term Future,8,8.2.4,ssp126,281.3716065709847,2.1708993366432043,271.35981243216133,3.5090049930324105,280.3179099039944,2.2690846563713194,291.6807330240374,1.6652791045541342,281.94264792010205,1.2558812872437084
long-term Future,8,8.3.1,ssp126,282.5740014206953,2.037172071401274,272.63819987521737,2.5401746431628887,280.9576910914294,2.1242242752234244,293.11543555114577,1.98648786399675,283.4036205608596,1.501602755509074
long-term Future,8,8.3.2,ssp126,283.2236666880189,2.350698979058655,273.1346466602441,4.108642193653182,282.5151035953803,2.1816337072922156,293.60271745453707,1.72001024795615,283.45166999911214,1.415979996409554
long-term Future,8,8.3.3,ssp126,283.29182037572997,1.642519066500988,274.04464175787103,2.7511893351366132,282.26362325304973,1.48974592427217,293.1777217320774,1.3756327400777693,283.50672816669936,0.9673791332516295
long-term Future,8,8.3.4,ssp126,285.08986096377674,1.6475471919550433,275.7732306409068,1.839434731722345,283.915828123274,1.6400675926384327,294.92914536206615,1.800849722682134,285.56820796398995,1.3098368482367402
long-term Future,8,8.3.5,ssp126,286.8871190047254,1.5386256919670664,277.917590249995,1.5605478361124092,285.9967533287547,1.576072572640184,296.1657895386737,1.75577884155771,287.301253377175,1.2594888010666114
long-term Future,8,8.3.6,ssp126,286.7514790799929,1.6533816774159789,277.9141898004287,2.338663408640382,286.1398790810176,1.5932336693004512,296.05958710939984,1.6602688049233478,286.7228883743683,1.0276693432430157
long-term Future,8,8.3.7,ssp126,288.1806938601289,1.6824201315466425,279.6496945951488,2.399803630808795,287.60906073422535,1.779617537454417,297.1910787055803,1.5545290436952008,288.1089599642321,1.0020589421554416
long-term Future,8,8.3.8,ssp126,289.1727139561172,1.688519918003875,280.8951955965625,2.647226604868341,288.92897276878546,1.768983206310935,297.42134491174113,1.32388158176256,289.2882458031869,1.0251178629192843
long-term Future,8,8.4.1,ssp126,282.08620388154594,1.7806067665077663,272.6145460293442,2.322013405378407,280.8466020328616,1.8908841714915905,292.04181975364685,1.6305894591238186,282.6669633807588,1.283898370124522
long-term Future,8,8.4.2,ssp126,281.2004860722317,1.7438678891035568,271.6929514911607,2.3777786563434917,279.9962387259693,1.85491963440026,291.13903509533924,1.500889984061537,281.79833405383704,1.2486272194424313
