Year,City,Scenario,CDDMmean,CDDMmean_min,CDDMmean_min_model,CDDMmean_max,CDDMmean_max_model,CDDMmax,CDDMmax_min,CDDMmax_min_model,CDDMmax_max,CDDMmax_max_model
2083,Winnipeg,ssp245,115.95827639625263,55.00667654854961,ACCESS-CM2,209.87943280901345,CNRM-ESM2-1,127.09395496186848,48.4020867047997,ACCESS-CM2,211.35783970424228,CNRM-ESM2-1
2084,Winnipeg,ssp245,81.04340180896635,25.108285871233544,ACCESS-CM2,159.03938938685917,CNRM-ESM2-1,91.04406372070387,43.1379427664627,ACCESS-CM2,164.95194423130678,CNRM-ESM2-1
2085,Winnipeg,ssp245,55.82502534412246,40.80437648228264,CNRM-ESM2-1,68.84493111746703,EC-Earth3,57.05460914248562,46.96243408203184,ACCESS-CM2,63.64338117327071,EC-Earth3
2086,Winnipeg,ssp245,51.53106581915034,25.462928553990203,ACCESS-CM2,67.24460510253955,CNRM-ESM2-1,58.43349103655186,24.347647530692345,ACCESS-CM2,86.88026733398495,CNRM-ESM2-1
2087,Winnipeg,ssp245,51.56023376464889,23.56442443847688,CNRM-ESM2-1,70.07298941476066,ACCESS-CM2,59.89299932570743,36.49948451450937,CNRM-ESM2-1,91.31710658482211,EC-Earth3
2088,Winnipeg,ssp245,69.04376892089897,31.293730468750333,CNRM-ESM2-1,114.17099260602748,EC-Earth3,74.77227765764576,39.736446881976086,ACCESS-CM2,120.12177437918602,EC-Earth3
2089,Winnipeg,ssp245,38.648976120722104,24.17477007184743,ACCESS-CM2,54.76315133231072,EC-Earth3,45.80107607886952,19.83105922154056,ACCESS-CM2,77.59955130440913,EC-Earth3
2090,Winnipeg,ssp245,89.95399951753224,41.562060198103126,ACCESS-CM2,135.62233058384575,CNRM-ESM2-1,94.55516613188315,27.099092843192405,ACCESS-CM2,146.06855660574877,CNRM-ESM2-1
2091,Winnipeg,ssp245,53.59928429013255,49.17652082170801,EC-Earth3,60.34229710170249,CNRM-ESM2-1,61.331904064360764,47.599480678014125,ACCESS-CM2,71.37208513532434,EC-Earth3
2092,Winnipeg,ssp245,41.48883576892706,27.38893729073691,ACCESS-CM2,59.17544154575931,CNRM-ESM2-1,57.35711571103102,38.93222324916344,ACCESS-CM2,80.60185267857199,CNRM-ESM2-1
2093,Winnipeg,ssp245,103.15465116955056,47.59401506696474,ACCESS-CM2,196.23338221958824,EC-Earth3,120.1217449079249,35.05394513811422,ACCESS-CM2,251.71128679548127,EC-Earth3
2094,Winnipeg,ssp245,74.33702186221221,52.15674351283519,ACCESS-CM2,109.2206747000566,EC-Earth3,87.17180704752673,46.862002650670206,ACCESS-CM2,147.39723545619523,EC-Earth3
2095,Winnipeg,ssp245,74.68443995884549,50.43840114048591,CNRM-ESM2-1,96.83293003627304,EC-Earth3,81.49758463541731,49.91239571707658,ACCESS-CM2,123.3136790248334,EC-Earth3
2096,Winnipeg,ssp245,76.8568686349057,6.696667567661958,ACCESS-CM2,170.1074042619987,EC-Earth3,91.25535760788755,2.441020333426429,ACCESS-CM2,189.8789364188069,EC-Earth3
2097,Winnipeg,ssp245,83.0396651204433,60.52787902832081,CNRM-ESM2-1,108.58655090332113,ACCESS-CM2,85.50680106026857,54.929640938895695,CNRM-ESM2-1,124.90851911272392,EC-Earth3
2098,Winnipeg,ssp245,84.00989743187368,13.926153215680973,ACCESS-CM2,177.1735671561115,EC-Earth3,98.53740815662267,20.235336216518068,ACCESS-CM2,199.45666033063728,EC-Earth3
2099,Winnipeg,ssp245,96.66503848121344,19.535388445173247,ACCESS-CM2,181.21522024972208,CNRM-ESM2-1,103.08903971354238,11.737650495256922,ACCESS-CM2,180.45425170898548,CNRM-ESM2-1
2016,Atlanta,ssp370,999.4879033745678,940.3018830362976,CNRM-ESM2-1,1102.377703653973,EC-Earth3,1247.6847962782128,1190.0863356526704,CNRM-ESM2-1,1331.5480275472014,EC-Earth3
2017,Atlanta,ssp370,1008.707034437393,816.8389886474627,ACCESS-CM2,1146.8964899698906,CNRM-ESM2-1,1276.858821885851,1045.9957572428402,ACCESS-CM2,1458.0016021728509,CNRM-ESM2-1
2018,Atlanta,ssp370,1090.0775795152467,971.33140930176,ACCESS-CM2,1208.6985782877612,CNRM-ESM2-1,1347.7443161349827,1200.802250569662,ACCESS-CM2,1502.3887237548822,CNRM-ESM2-1
2019,Atlanta,ssp370,970.1041684638145,814.2452833048519,EC-Earth3,1056.8033775838232,CNRM-ESM2-1,1209.783747287327,1087.1384472656266,EC-Earth3,1277.3955124918623,CNRM-ESM2-1
2020,Atlanta,ssp370,944.4573114013688,847.8046753946959,CNRM-ESM2-1,1049.765384318035,EC-Earth3,1211.2028614637595,1090.207798665366,CNRM-ESM2-1,1358.788036295573,EC-Earth3
2021,Atlanta,ssp370,939.8069548543313,888.7519746907569,EC-Earth3,990.0768600463884,CNRM-ESM2-1,1217.7371263292107,1173.8247945149749,EC-Earth3,1244.9770243326827,CNRM-ESM2-1
2022,Atlanta,ssp370,1069.7218674384242,1020.4565562947612,ACCESS-CM2,1124.6725850423195,CNRM-ESM2-1,1313.918517456055,1287.603796590169,ACCESS-CM2,1354.9280476888025,CNRM-ESM2-1
2023,Atlanta,ssp370,1132.902393018935,910.8711442057312,CNRM-ESM2-1,1263.3822650146478,ACCESS-CM2,1425.6027831353074,1211.7441599528004,CNRM-ESM2-1,1609.25461425781,ACCESS-CM2
2024,Atlanta,ssp370,1055.7126071845178,946.806549580894,EC-Earth3,1171.207131551108,CNRM-ESM2-1,1346.0097717285155,1243.591367187501,EC-Earth3,1450.7561059570305,CNRM-ESM2-1
2025,Atlanta,ssp370,1022.9820528157571,972.9020654296894,CNRM-ESM2-1,1056.645857442222,ACCESS-CM2,1338.0884863959425,1259.316069132488,CNRM-ESM2-1,1408.6883203125,ACCESS-CM2
2026,Atlanta,ssp370,1030.9016394042985,911.062023824058,ACCESS-CM2,1159.9246337890638,CNRM-ESM2-1,1299.0698865424263,1177.5374359130867,ACCESS-CM2,1433.0710264078768,CNRM-ESM2-1
2027,Atlanta,ssp370,1041.7524841647692,956.2109216308614,CNRM-ESM2-1,1119.356697184246,ACCESS-CM2,1326.5675402153863,1252.5505411783863,CNRM-ESM2-1,1450.452665405273,ACCESS-CM2
2028,Atlanta,ssp370,1119.937328253853,928.6295104980488,ACCESS-CM2,1463.3451059977208,EC-Earth3,1376.0043518066407,1193.092893473308,ACCESS-CM2,1715.0610127766918,EC-Earth3
2029,Atlanta,ssp370,1179.419705641006,1008.788020019533,CNRM-ESM2-1,1422.0284103393556,EC-Earth3,1458.8191674126513,1286.2790924072274,CNRM-ESM2-1,1653.3245402018208,EC-Earth3
2030,Atlanta,ssp370,1134.8217327202701,982.9796406046572,EC-Earth3,1240.0161046346034,ACCESS-CM2,1409.2330771213103,1231.967420450847,EC-Earth3,1532.7910947672508,ACCESS-CM2
2031,Atlanta,ssp370,945.0949231296131,745.0645572916686,EC-Earth3,1213.3007848103844,ACCESS-CM2,1236.1179929606121,1022.8232206217468,EC-Earth3,1539.98725484212,ACCESS-CM2
2032,Atlanta,ssp370,1114.4263656277137,953.0058447265644,CNRM-ESM2-1,1228.124358520508,ACCESS-CM2,1405.6567224799262,1253.6370601399742,CNRM-ESM2-1,1537.4066343180325,ACCESS-CM2
2033,Atlanta,ssp370,968.5149823676235,872.3361106363951,ACCESS-CM2,1019.0656229654968,EC-Earth3,1220.3408037651916,1139.4979577636725,ACCESS-CM2,1277.160217081706,CNRM-ESM2-1
2034,Atlanta,ssp370,1027.77223453098,840.7387124633805,CNRM-ESM2-1,1173.0725154622403,EC-Earth3,1287.8008413357202,1076.787100626629,CNRM-ESM2-1,1414.29214864095,EC-Earth3
2035,Atlanta,ssp370,1116.844612731935,927.600101521812,ACCESS-CM2,1356.6415222167973,EC-Earth3,1389.728456963433,1202.3429412841806,ACCESS-CM2,1625.3556976318343,EC-Earth3
2036,Atlanta,ssp370,1211.1670355224614,876.9593259684264,CNRM-ESM2-1,1431.3645558675123,EC-Earth3,1513.578096313476,1179.6616499837253,CNRM-ESM2-1,1718.0630808512356,EC-Earth3
2037,Atlanta,ssp370,936.8892439100497,706.4989397176125,ACCESS-CM2,1065.4435417683935,EC-Earth3,1189.4238753933382,942.83721801758,ACCESS-CM2,1328.322301025391,EC-Earth3
2038,Atlanta,ssp370,1098.6160736083996,958.4350220743836,CNRM-ESM2-1,1246.7085835774744,EC-Earth3,1367.1103833007812,1219.5965460205084,CNRM-ESM2-1,1493.986647542317,EC-Earth3
2039,Atlanta,ssp370,1013.9056705051016,908.1679204305032,EC-Earth3,1181.0314666748056,ACCESS-CM2,1288.2415574137374,1161.1513116455092,EC-Earth3,1452.536738484699,ACCESS-CM2
2040,Atlanta,ssp370,1124.1521153767915,990.7121180216488,CNRM-ESM2-1,1355.7276748657227,EC-Earth3,1376.0035758463544,1246.55580444336,CNRM-ESM2-1,1571.2854817708328,EC-Earth3
2041,Atlanta,ssp370,1033.5511167399106,924.13519643148,CNRM-ESM2-1,1120.786337788901,EC-Earth3,1307.3325348578562,1191.7099182128918,CNRM-ESM2-1,1424.5646567789709,EC-Earth3
2042,Atlanta,ssp370,1021.9129564073369,991.4392197672546,ACCESS-CM2,1054.49525136312,CNRM-ESM2-1,1304.2562275526263,1254.6153310139975,EC-Earth3,1348.147067057292,CNRM-ESM2-1
2043,Atlanta,ssp370,973.6171123250341,857.7290280151385,ACCESS-CM2,1205.1675802612317,CNRM-ESM2-1,1225.7659291585296,1085.1209073893249,ACCESS-CM2,1477.3995859781896,CNRM-ESM2-1
2044,Atlanta,ssp370,1244.4631246948247,1096.8490804036471,CNRM-ESM2-1,1459.7245206705722,EC-Earth3,1527.7071188693565,1402.8082462565096,CNRM-ESM2-1,1724.4581542968729,EC-Earth3
2045,Atlanta,ssp370,1148.0287812635643,1095.8575088500993,ACCESS-CM2,1243.3607064819332,CNRM-ESM2-1,1438.243203057182,1360.2155578613276,EC-Earth3,1527.049911499021,CNRM-ESM2-1
2046,Atlanta,ssp370,986.689888136124,870.0788613891622,CNRM-ESM2-1,1069.7634288533548,EC-Earth3,1229.6806831868503,1098.3620747884129,CNRM-ESM2-1,1305.4633009847016,EC-Earth3
2047,Atlanta,ssp370,1089.250869377985,918.8636819458028,CNRM-ESM2-1,1254.1523165893557,ACCESS-CM2,1369.8930134412967,1145.602329305014,CNRM-ESM2-1,1566.0892397054013,ACCESS-CM2
2048,Atlanta,ssp370,1204.464780510797,1020.3328287760438,CNRM-ESM2-1,1398.1443349202468,ACCESS-CM2,1504.24465657552,1329.1011673990886,CNRM-ESM2-1,1711.4387176513658,ACCESS-CM2
2049,Atlanta,ssp370,1152.359324137371,1117.4168106079114,ACCESS-CM2,1198.2109471639008,EC-Earth3,1425.9812818739147,1359.9054056803386,CNRM-ESM2-1,1489.0206522623694,EC-Earth3
2050,Atlanta,ssp370,974.2050125461174,917.9705175781268,CNRM-ESM2-1,1072.6563197835303,ACCESS-CM2,1252.87985772027,1166.0682230631526,CNRM-ESM2-1,1394.6863057454432,ACCESS-CM2
2051,Atlanta,ssp370,944.4596545749258,797.4131048584003,CNRM-ESM2-1,1143.5744796752947,EC-Earth3,1214.4365459526919,1071.4014921061214,CNRM-ESM2-1,1435.0561197916666,EC-Earth3
2052,Atlanta,ssp370,1053.7195132785387,828.8663924153665,EC-Earth3,1201.718122965496,CNRM-ESM2-1,1330.3376029459641,1069.9820109049497,EC-Earth3,1517.4482381184891,CNRM-ESM2-1
2053,Atlanta,ssp370,1077.7814974297432,945.9247996012388,ACCESS-CM2,1214.3545989990243,EC-Earth3,1331.6297259521486,1182.3793664550788,ACCESS-CM2,1431.167965698242,EC-Earth3
2054,Atlanta,ssp370,1101.4113819715728,1002.7056408691426,CNRM-ESM2-1,1172.3171498616548,EC-Earth3,1372.7970787896047,1267.0462164306634,CNRM-ESM2-1,1430.851590372721,ACCESS-CM2
2055,Atlanta,ssp370,1166.052137552898,977.3015056355816,CNRM-ESM2-1,1357.146121927897,EC-Earth3,1420.5160610622825,1243.2846384684244,CNRM-ESM2-1,1604.789151000975,EC-Earth3
2056,Atlanta,ssp370,1258.6239361911353,1211.0169615681975,EC-Earth3,1336.46336344401,CNRM-ESM2-1,1515.9541185845264,1441.7264121500657,EC-Earth3,1587.7250722249337,CNRM-ESM2-1
2057,Atlanta,ssp370,1159.4895413886186,1055.5882976277685,ACCESS-CM2,1291.1079289754232,CNRM-ESM2-1,1427.2739687093097,1353.8093078613283,ACCESS-CM2,1513.3518096923815,CNRM-ESM2-1
2058,Atlanta,ssp370,1014.318410644533,928.671211751304,EC-Earth3,1123.2107315063492,ACCESS-CM2,1285.4534078640418,1214.1582297770194,EC-Earth3,1393.6477264404302,ACCESS-CM2
2059,Atlanta,ssp370,1149.381784498428,1035.3159487915057,ACCESS-CM2,1339.9727676391606,EC-Earth3,1434.3834147135415,1374.440274047852,CNRM-ESM2-1,1553.8849283854163,EC-Earth3
2060,Atlanta,ssp370,1217.2713694593642,1173.058421122234,ACCESS-CM2,1240.6110870361326,CNRM-ESM2-1,1507.2658673773858,1479.9119871012356,ACCESS-CM2,1537.174970499673,CNRM-ESM2-1
