Year,City,Scenario,TRCmax,TRCmax_min,TRCmax_min_model,TRCmax_max,TRCmax_max_model,TRCmaxmin,TRCmaxmin_min,TRCmaxmin_min_model,TRCmaxmin_max,TRCmaxmin_max_model
2093,Boston,ssp126,4.225806451612903,1.1612903225806452,ACCESS-CM2,6.838709677419355,CNRM-ESM2-1,46.548387096774185,43.83870967741935,ACCESS-CM2,51.2258064516129,CNRM-ESM2-1
2094,Boston,ssp126,3.0322580645161294,0.5806451612903226,ACCESS-CM2,4.354838709677419,CNRM-ESM2-1,41.90322580645161,35.483870967741936,ACCESS-CM2,45.64516129032258,EC-Earth3
2095,Boston,ssp126,1.139784946236559,0.0,ACCESS-CM2,2.7419354838709675,EC-Earth3,42.5483870967742,34.774193548387096,ACCESS-CM2,53.935483870967744,CNRM-ESM2-1
2096,Boston,ssp126,3.9462365591397845,0.4838709677419355,ACCESS-CM2,7.161290322580645,CNRM-ESM2-1,42.88172043010752,40.2258064516129,EC-Earth3,45.87096774193548,CNRM-ESM2-1
2097,Boston,ssp126,3.956989247311828,1.4193548387096775,ACCESS-CM2,5.258064516129032,CNRM-ESM2-1,43.182795698924735,39.96774193548387,EC-Earth3,48.87096774193548,CNRM-ESM2-1
2098,Boston,ssp126,5.376344086021505,1.1290322580645162,ACCESS-CM2,7.838709677419355,CNRM-ESM2-1,38.45161290322581,34.12903225806452,ACCESS-CM2,42.67741935483871,CNRM-ESM2-1
2099,Boston,ssp126,3.4408602150537635,0.3548387096774194,ACCESS-CM2,5.387096774193548,CNRM-ESM2-1,46.56989247311827,40.45161290322581,EC-Earth3,50.25806451612903,CNRM-ESM2-1
2016,Calgary,ssp126,6.194444444444444,5.5,CNRM-ESM2-1,6.75,ACCESS-CM2,53.21296296296296,46.138888888888886,ACCESS-CM2,57.833333333333336,CNRM-ESM2-1
2017,Calgary,ssp126,6.972222222222221,4.027777777777778,ACCESS-CM2,9.444444444444445,CNRM-ESM2-1,49.925925925925924,39.36111111111112,ACCESS-CM2,58.77777777777778,EC-Earth3
2018,Calgary,ssp126,6.768518518518519,4.194444444444445,EC-Earth3,8.86111111111111,CNRM-ESM2-1,39.2037037037037,19.944444444444443,ACCESS-CM2,60.52777777777778,CNRM-ESM2-1
2019,Calgary,ssp126,6.666666666666667,5.361111111111111,EC-Earth3,8.63888888888889,CNRM-ESM2-1,39.97222222222222,37.16666666666666,EC-Earth3,42.72222222222222,ACCESS-CM2
2020,Calgary,ssp126,7.5092592592592595,6.694444444444445,ACCESS-CM2,8.5,CNRM-ESM2-1,55.083333333333336,48.16666666666666,EC-Earth3,67.44444444444444,ACCESS-CM2
2021,Calgary,ssp126,8.055555555555555,7.388888888888889,ACCESS-CM2,8.944444444444445,CNRM-ESM2-1,44.94444444444445,37.47222222222222,EC-Earth3,51.638888888888886,ACCESS-CM2
2022,Calgary,ssp126,5.0,3.083333333333333,ACCESS-CM2,6.166666666666667,CNRM-ESM2-1,41.74074074074074,35.77777777777778,CNRM-ESM2-1,52.888888888888886,ACCESS-CM2
2023,Calgary,ssp126,7.027777777777779,5.305555555555555,ACCESS-CM2,8.277777777777779,EC-Earth3,38.05555555555555,24.97222222222222,ACCESS-CM2,45.91666666666666,EC-Earth3
2024,Calgary,ssp126,4.87962962962963,3.888888888888889,CNRM-ESM2-1,6.25,ACCESS-CM2,44.81481481481482,32.861111111111114,CNRM-ESM2-1,56.11111111111112,EC-Earth3
2025,Calgary,ssp126,7.777777777777778,6.333333333333333,ACCESS-CM2,9.166666666666666,EC-Earth3,48.388888888888886,38.19444444444444,EC-Earth3,62.41666666666666,ACCESS-CM2
2026,Calgary,ssp126,8.12962962962963,5.5,ACCESS-CM2,10.88888888888889,CNRM-ESM2-1,50.824074074074076,48.94444444444444,CNRM-ESM2-1,53.16666666666666,EC-Earth3
2027,Calgary,ssp126,7.416666666666667,5.305555555555555,ACCESS-CM2,9.77777777777778,EC-Earth3,47.546296296296305,20.916666666666668,CNRM-ESM2-1,68.36111111111111,ACCESS-CM2
2028,Calgary,ssp126,5.851851851851852,4.361111111111111,ACCESS-CM2,6.75,EC-Earth3,48.018518518518526,29.416666666666668,EC-Earth3,58.02777777777778,ACCESS-CM2
2029,Calgary,ssp126,5.027777777777778,3.055555555555556,ACCESS-CM2,6.111111111111111,EC-Earth3,44.75925925925926,39.55555555555556,CNRM-ESM2-1,49.52777777777778,EC-Earth3
2030,Calgary,ssp126,7.2407407407407405,4.944444444444445,EC-Earth3,8.722222222222221,CNRM-ESM2-1,50.638888888888886,35.833333333333336,CNRM-ESM2-1,60.27777777777778,EC-Earth3
2031,Calgary,ssp126,5.472222222222222,2.1666666666666665,EC-Earth3,9.36111111111111,CNRM-ESM2-1,39.24074074074074,28.97222222222222,EC-Earth3,46.61111111111112,CNRM-ESM2-1
2032,Calgary,ssp126,6.768518518518519,4.694444444444445,ACCESS-CM2,8.027777777777779,CNRM-ESM2-1,39.32407407407407,25.27777777777778,ACCESS-CM2,48.69444444444444,EC-Earth3
2033,Calgary,ssp126,5.898148148148148,3.5,ACCESS-CM2,7.722222222222222,CNRM-ESM2-1,52.74074074074074,41.5,CNRM-ESM2-1,62.388888888888886,EC-Earth3
2034,Calgary,ssp126,6.12962962962963,5.944444444444445,CNRM-ESM2-1,6.333333333333333,ACCESS-CM2,44.55555555555555,29.38888888888889,EC-Earth3,52.72222222222222,ACCESS-CM2
2035,Calgary,ssp126,7.2407407407407405,6.666666666666667,CNRM-ESM2-1,8.166666666666666,EC-Earth3,47.81481481481482,32.333333333333336,CNRM-ESM2-1,65.86111111111111,ACCESS-CM2
2036,Calgary,ssp126,6.666666666666667,5.25,ACCESS-CM2,8.13888888888889,CNRM-ESM2-1,51.4537037037037,50.41666666666666,EC-Earth3,53.333333333333336,ACCESS-CM2
2037,Calgary,ssp126,5.694444444444444,2.5277777777777777,ACCESS-CM2,7.861111111111111,EC-Earth3,46.85185185185185,38.05555555555556,ACCESS-CM2,56.333333333333336,CNRM-ESM2-1
2038,Calgary,ssp126,6.175925925925925,2.333333333333333,EC-Earth3,9.305555555555555,CNRM-ESM2-1,53.0462962962963,46.333333333333336,CNRM-ESM2-1,59.77777777777778,EC-Earth3
2039,Calgary,ssp126,5.4259259259259265,4.333333333333333,ACCESS-CM2,6.166666666666667,EC-Earth3,53.31481481481482,47.22222222222222,CNRM-ESM2-1,62.333333333333336,ACCESS-CM2
2040,Calgary,ssp126,6.7592592592592595,4.194444444444445,ACCESS-CM2,9.88888888888889,CNRM-ESM2-1,53.50000000000001,43.30555555555556,CNRM-ESM2-1,61.083333333333336,EC-Earth3
2041,Calgary,ssp126,7.370370370370371,5.055555555555555,ACCESS-CM2,9.27777777777778,CNRM-ESM2-1,44.4537037037037,36.083333333333336,ACCESS-CM2,49.97222222222222,EC-Earth3
2042,Calgary,ssp126,6.388888888888888,4.333333333333333,EC-Earth3,8.5,ACCESS-CM2,46.620370370370374,39.16666666666666,ACCESS-CM2,53.36111111111112,CNRM-ESM2-1
2043,Calgary,ssp126,5.9259259259259265,4.722222222222222,EC-Earth3,8.0,CNRM-ESM2-1,49.81481481481482,38.833333333333336,CNRM-ESM2-1,56.138888888888886,ACCESS-CM2
2044,Calgary,ssp126,6.814814814814814,6.194444444444445,ACCESS-CM2,7.916666666666667,CNRM-ESM2-1,50.379629629629626,38.833333333333336,EC-Earth3,56.41666666666666,CNRM-ESM2-1
2045,Calgary,ssp126,6.648148148148148,4.222222222222222,EC-Earth3,9.13888888888889,CNRM-ESM2-1,58.78703703703704,44.19444444444444,CNRM-ESM2-1,68.66666666666667,ACCESS-CM2
2046,Calgary,ssp126,6.37962962962963,5.694444444444445,ACCESS-CM2,6.972222222222222,CNRM-ESM2-1,48.10185185185185,41.27777777777778,ACCESS-CM2,58.11111111111112,EC-Earth3
2047,Calgary,ssp126,8.046296296296296,4.888888888888889,ACCESS-CM2,10.805555555555555,CNRM-ESM2-1,52.02777777777778,41.72222222222222,EC-Earth3,66.33333333333333,ACCESS-CM2
2048,Calgary,ssp126,6.5,5.361111111111111,EC-Earth3,7.527777777777778,ACCESS-CM2,52.138888888888886,47.36111111111112,ACCESS-CM2,59.41666666666666,CNRM-ESM2-1
2049,Calgary,ssp126,6.9907407407407405,4.25,EC-Earth3,9.916666666666666,CNRM-ESM2-1,42.97222222222222,36.69444444444444,EC-Earth3,54.16666666666666,ACCESS-CM2
2050,Calgary,ssp126,6.777777777777779,5.722222222222222,ACCESS-CM2,8.055555555555555,CNRM-ESM2-1,40.61111111111111,25.75,CNRM-ESM2-1,49.66666666666666,EC-Earth3
2051,Calgary,ssp126,6.2407407407407405,5.583333333333333,EC-Earth3,7.444444444444445,ACCESS-CM2,41.73148148148148,35.0,CNRM-ESM2-1,49.05555555555556,EC-Earth3
2052,Calgary,ssp126,6.657407407407407,5.277777777777778,CNRM-ESM2-1,8.777777777777779,EC-Earth3,45.379629629629626,24.944444444444443,EC-Earth3,57.94444444444444,CNRM-ESM2-1
2053,Calgary,ssp126,7.0,6.138888888888889,EC-Earth3,7.916666666666667,CNRM-ESM2-1,43.88888888888889,35.888888888888886,CNRM-ESM2-1,59.583333333333336,ACCESS-CM2
2054,Calgary,ssp126,7.175925925925925,5.111111111111111,EC-Earth3,9.555555555555555,CNRM-ESM2-1,53.796296296296305,51.11111111111112,ACCESS-CM2,55.55555555555556,CNRM-ESM2-1
2055,Calgary,ssp126,7.75,5.333333333333333,ACCESS-CM2,9.11111111111111,CNRM-ESM2-1,48.96296296296297,32.52777777777778,CNRM-ESM2-1,61.05555555555556,ACCESS-CM2
2056,Calgary,ssp126,5.62037037037037,5.305555555555555,EC-Earth3,6.111111111111111,ACCESS-CM2,52.148148148148145,45.138888888888886,EC-Earth3,65.52777777777777,ACCESS-CM2
2057,Calgary,ssp126,5.722222222222222,4.527777777777778,EC-Earth3,8.027777777777779,CNRM-ESM2-1,56.574074074074076,47.94444444444444,CNRM-ESM2-1,69.72222222222223,ACCESS-CM2
2058,Calgary,ssp126,7.870370370370371,4.555555555555555,EC-Earth3,9.694444444444445,ACCESS-CM2,44.50925925925926,39.80555555555556,ACCESS-CM2,47.5,EC-Earth3
2059,Calgary,ssp126,5.472222222222221,4.777777777777778,CNRM-ESM2-1,6.083333333333333,ACCESS-CM2,52.28703703703704,46.86111111111112,CNRM-ESM2-1,56.27777777777778,ACCESS-CM2
2060,Calgary,ssp126,6.398148148148148,3.9722222222222223,ACCESS-CM2,8.75,EC-Earth3,55.87037037037038,47.86111111111112,CNRM-ESM2-1,68.55555555555556,ACCESS-CM2
2061,Calgary,ssp126,6.3240740740740735,4.527777777777778,ACCESS-CM2,7.25,EC-Earth3,54.833333333333336,48.75,CNRM-ESM2-1,59.05555555555556,EC-Earth3
2062,Calgary,ssp126,6.2592592592592595,5.416666666666667,ACCESS-CM2,7.333333333333333,CNRM-ESM2-1,47.324074074074076,33.30555555555556,EC-Earth3,55.22222222222222,ACCESS-CM2
2063,Calgary,ssp126,5.666666666666667,3.9166666666666665,EC-Earth3,7.388888888888889,ACCESS-CM2,53.7037037037037,50.388888888888886,EC-Earth3,55.388888888888886,CNRM-ESM2-1
2064,Calgary,ssp126,5.111111111111111,4.5,EC-Earth3,5.972222222222222,CNRM-ESM2-1,56.694444444444436,42.16666666666666,ACCESS-CM2,70.27777777777777,EC-Earth3
2065,Calgary,ssp126,7.925925925925925,5.111111111111111,ACCESS-CM2,11.583333333333334,CNRM-ESM2-1,49.0,36.41666666666666,CNRM-ESM2-1,56.72222222222222,ACCESS-CM2
2066,Calgary,ssp126,5.685185185185186,5.472222222222222,CNRM-ESM2-1,5.805555555555555,EC-Earth3,44.06481481481482,27.166666666666668,CNRM-ESM2-1,54.52777777777778,EC-Earth3
2067,Calgary,ssp126,5.601851851851851,3.9722222222222223,ACCESS-CM2,6.5,CNRM-ESM2-1,47.48148148148149,43.44444444444444,ACCESS-CM2,54.0,EC-Earth3
2068,Calgary,ssp126,5.861111111111111,5.305555555555555,CNRM-ESM2-1,6.222222222222222,EC-Earth3,56.52777777777778,53.52777777777778,EC-Earth3,58.72222222222222,CNRM-ESM2-1
2069,Calgary,ssp126,6.37962962962963,3.9444444444444446,EC-Earth3,9.5,CNRM-ESM2-1,52.611111111111114,48.888888888888886,CNRM-ESM2-1,57.36111111111112,EC-Earth3
2070,Calgary,ssp126,6.1944444444444455,4.472222222222222,ACCESS-CM2,7.916666666666667,CNRM-ESM2-1,47.31481481481482,39.388888888888886,CNRM-ESM2-1,55.97222222222222,EC-Earth3
2071,Calgary,ssp126,5.5,3.1666666666666665,EC-Earth3,6.722222222222222,CNRM-ESM2-1,62.898148148148145,62.16666666666666,EC-Earth3,63.72222222222222,ACCESS-CM2
2072,Calgary,ssp126,4.3240740740740735,2.7777777777777777,CNRM-ESM2-1,5.555555555555555,ACCESS-CM2,54.47222222222223,45.47222222222222,ACCESS-CM2,62.5,CNRM-ESM2-1
2073,Calgary,ssp126,5.231481481481482,4.194444444444445,ACCESS-CM2,6.833333333333333,CNRM-ESM2-1,57.0462962962963,50.02777777777778,EC-Earth3,70.27777777777777,ACCESS-CM2
2074,Calgary,ssp126,5.12962962962963,2.4166666666666665,ACCESS-CM2,8.63888888888889,CNRM-ESM2-1,58.333333333333336,45.52777777777778,CNRM-ESM2-1,68.66666666666667,ACCESS-CM2
2075,Calgary,ssp126,4.87962962962963,3.7777777777777777,EC-Earth3,6.166666666666667,CNRM-ESM2-1,48.28703703703704,32.111111111111114,CNRM-ESM2-1,60.25,EC-Earth3
2076,Calgary,ssp126,8.166666666666666,7.888888888888889,CNRM-ESM2-1,8.5,EC-Earth3,51.166666666666664,48.02777777777778,CNRM-ESM2-1,56.333333333333336,EC-Earth3
2077,Calgary,ssp126,6.398148148148148,1.8333333333333333,ACCESS-CM2,9.61111111111111,CNRM-ESM2-1,56.52777777777777,40.02777777777778,EC-Earth3,75.88888888888889,ACCESS-CM2
2078,Calgary,ssp126,7.157407407407407,5.805555555555555,ACCESS-CM2,8.777777777777779,CNRM-ESM2-1,50.620370370370374,45.77777777777778,CNRM-ESM2-1,55.0,ACCESS-CM2
2079,Calgary,ssp126,5.703703703703703,5.611111111111111,CNRM-ESM2-1,5.75,ACCESS-CM2,38.73148148148149,19.97222222222222,EC-Earth3,51.638888888888886,ACCESS-CM2
2080,Calgary,ssp126,6.481481481481481,5.027777777777778,ACCESS-CM2,8.583333333333334,CNRM-ESM2-1,48.34259259259259,38.638888888888886,CNRM-ESM2-1,58.94444444444444,ACCESS-CM2
2081,Calgary,ssp126,6.722222222222222,5.055555555555555,ACCESS-CM2,7.583333333333333,CNRM-ESM2-1,48.388888888888886,47.0,EC-Earth3,49.138888888888886,ACCESS-CM2
2082,Calgary,ssp126,5.9907407407407405,4.611111111111111,EC-Earth3,7.472222222222222,CNRM-ESM2-1,51.55555555555555,43.16666666666666,CNRM-ESM2-1,56.0,EC-Earth3
2083,Calgary,ssp126,5.703703703703703,4.972222222222222,ACCESS-CM2,6.222222222222222,CNRM-ESM2-1,54.361111111111114,50.083333333333336,EC-Earth3,61.41666666666666,CNRM-ESM2-1
2084,Calgary,ssp126,5.712962962962963,4.722222222222222,ACCESS-CM2,6.666666666666667,CNRM-ESM2-1,53.93518518518519,36.97222222222222,CNRM-ESM2-1,66.0,ACCESS-CM2
2085,Calgary,ssp126,7.0092592592592595,5.25,ACCESS-CM2,8.61111111111111,CNRM-ESM2-1,38.148148148148145,25.194444444444443,CNRM-ESM2-1,51.833333333333336,EC-Earth3
2086,Calgary,ssp126,5.518518518518519,4.638888888888889,CNRM-ESM2-1,7.166666666666667,EC-Earth3,47.99074074074074,31.05555555555556,EC-Earth3,59.5,ACCESS-CM2
2087,Calgary,ssp126,7.398148148148149,5.611111111111111,EC-Earth3,10.194444444444445,CNRM-ESM2-1,51.28703703703703,48.91666666666666,ACCESS-CM2,54.0,EC-Earth3
2088,Calgary,ssp126,6.0092592592592595,2.555555555555556,ACCESS-CM2,8.027777777777779,EC-Earth3,55.56481481481482,45.80555555555556,CNRM-ESM2-1,73.75,ACCESS-CM2
2089,Calgary,ssp126,7.407407407407408,5.166666666666667,EC-Earth3,11.77777777777778,CNRM-ESM2-1,40.0462962962963,25.97222222222222,EC-Earth3,54.66666666666666,CNRM-ESM2-1
2090,Calgary,ssp126,5.1759259259259265,4.222222222222222,ACCESS-CM2,6.666666666666667,CNRM-ESM2-1,47.4537037037037,26.63888888888889,CNRM-ESM2-1,63.47222222222222,ACCESS-CM2
2091,Calgary,ssp126,5.296296296296297,4.222222222222222,ACCESS-CM2,6.25,EC-Earth3,48.481481481481474,39.75,ACCESS-CM2,52.91666666666666,EC-Earth3
2092,Calgary,ssp126,6.333333333333333,4.583333333333333,ACCESS-CM2,8.25,CNRM-ESM2-1,54.824074074074076,44.44444444444444,CNRM-ESM2-1,65.80555555555556,ACCESS-CM2
2093,Calgary,ssp126,6.212962962962963,5.583333333333333,EC-Earth3,6.75,ACCESS-CM2,50.21296296296297,45.91666666666666,EC-Earth3,52.36111111111112,ACCESS-CM2
2094,Calgary,ssp126,5.833333333333333,4.277777777777778,EC-Earth3,7.722222222222222,ACCESS-CM2,55.425925925925924,50.388888888888886,ACCESS-CM2,59.44444444444444,CNRM-ESM2-1
2095,Calgary,ssp126,6.25,4.222222222222222,ACCESS-CM2,8.11111111111111,EC-Earth3,52.629629629629626,45.41666666666666,EC-Earth3,62.72222222222222,CNRM-ESM2-1
2096,Calgary,ssp126,5.361111111111112,4.194444444444445,ACCESS-CM2,6.944444444444445,EC-Earth3,56.52777777777778,48.638888888888886,CNRM-ESM2-1,68.36111111111111,ACCESS-CM2
2097,Calgary,ssp126,6.111111111111112,4.416666666666667,EC-Earth3,8.777777777777779,CNRM-ESM2-1,48.71296296296296,41.638888888888886,EC-Earth3,54.91666666666666,ACCESS-CM2
2098,Calgary,ssp126,7.898148148148149,7.166666666666667,EC-Earth3,8.277777777777779,CNRM-ESM2-1,41.43518518518518,37.25,ACCESS-CM2,44.638888888888886,CNRM-ESM2-1
2099,Calgary,ssp126,6.407407407407407,5.638888888888889,ACCESS-CM2,7.333333333333333,CNRM-ESM2-1,57.23148148148149,44.05555555555556,CNRM-ESM2-1,67.38888888888889,ACCESS-CM2
2016,Charlotte,ssp126,1.103448275862069,0.0,ACCESS-CM2,3.310344827586207,CNRM-ESM2-1,37.18390804597701,25.17241379310345,ACCESS-CM2,54.793103448275865,CNRM-ESM2-1
2017,Charlotte,ssp126,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,36.04597701149425,22.620689655172413,ACCESS-CM2,49.86206896551724,CNRM-ESM2-1
2018,Charlotte,ssp126,1.3563218390804597,0.0,CNRM-ESM2-1,2.310344827586207,EC-Earth3,35.45977011494253,29.82758620689655,CNRM-ESM2-1,42.689655172413794,EC-Earth3
2019,Charlotte,ssp126,0.5057471264367815,0.0,CNRM-ESM2-1,0.9310344827586208,EC-Earth3,34.3448275862069,28.03448275862069,CNRM-ESM2-1,40.793103448275865,ACCESS-CM2
2020,Charlotte,ssp126,0.6551724137931035,0.0,CNRM-ESM2-1,1.4827586206896552,ACCESS-CM2,36.95402298850575,22.0,EC-Earth3,53.44827586206897,CNRM-ESM2-1
2021,Charlotte,ssp126,1.1264367816091954,0.0,ACCESS-CM2,3.2413793103448274,CNRM-ESM2-1,42.68965517241379,34.62068965517241,ACCESS-CM2,51.206896551724135,CNRM-ESM2-1
2022,Charlotte,ssp126,0.022988505747126433,0.0,ACCESS-CM2,0.0689655172413793,EC-Earth3,33.64367816091954,30.448275862068964,ACCESS-CM2,38.44827586206897,CNRM-ESM2-1
2023,Charlotte,ssp126,1.2183908045977012,0.1034482758620689,EC-Earth3,2.5517241379310347,CNRM-ESM2-1,44.58620689655172,30.379310344827587,ACCESS-CM2,57.48275862068966,CNRM-ESM2-1
2024,Charlotte,ssp126,0.5977011494252874,0.0,CNRM-ESM2-1,1.6896551724137931,EC-Earth3,31.58620689655172,26.17241379310345,EC-Earth3,39.241379310344826,ACCESS-CM2
2025,Charlotte,ssp126,0.6781609195402298,0.0,CNRM-ESM2-1,1.0344827586206895,EC-Earth3,35.18390804597701,30.0,ACCESS-CM2,43.72413793103448,CNRM-ESM2-1
2026,Charlotte,ssp126,0.045977011494252866,0.0,ACCESS-CM2,0.1379310344827586,EC-Earth3,34.39080459770115,31.517241379310345,CNRM-ESM2-1,38.3448275862069,ACCESS-CM2
2027,Charlotte,ssp126,0.14942528735632185,0.0,ACCESS-CM2,0.4482758620689655,EC-Earth3,28.586206896551726,24.0,ACCESS-CM2,34.06896551724138,EC-Earth3
2028,Charlotte,ssp126,0.0229885057471264,0.0,CNRM-ESM2-1,0.0344827586206896,ACCESS-CM2,38.94252873563218,34.41379310344828,ACCESS-CM2,41.86206896551724,EC-Earth3
2029,Charlotte,ssp126,1.471264367816092,0.0,EC-Earth3,3.724137931034482,ACCESS-CM2,37.81609195402299,34.62068965517241,EC-Earth3,43.96551724137931,ACCESS-CM2
2030,Charlotte,ssp126,0.8160919540229884,0.0,EC-Earth3,1.4482758620689655,CNRM-ESM2-1,34.735632183908045,19.82758620689655,ACCESS-CM2,48.62068965517241,CNRM-ESM2-1
2031,Charlotte,ssp126,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,33.94252873563218,31.655172413793103,CNRM-ESM2-1,36.3448275862069,EC-Earth3
2032,Charlotte,ssp126,0.2873563218390805,0.0,CNRM-ESM2-1,0.6206896551724138,ACCESS-CM2,41.13793103448276,37.3448275862069,ACCESS-CM2,44.51724137931034,EC-Earth3
2033,Charlotte,ssp126,0.14942528735632182,0.0,EC-Earth3,0.3793103448275862,CNRM-ESM2-1,37.183908045977006,33.206896551724135,ACCESS-CM2,39.72413793103448,EC-Earth3
2034,Charlotte,ssp126,0.6666666666666666,0.0,EC-Earth3,1.0,ACCESS-CM2,33.64367816091954,25.48275862068965,EC-Earth3,46.13793103448276,CNRM-ESM2-1
2035,Charlotte,ssp126,0.1954022988505747,0.0,ACCESS-CM2,0.5862068965517241,EC-Earth3,33.195402298850574,21.93103448275862,CNRM-ESM2-1,43.13793103448276,EC-Earth3
2036,Charlotte,ssp126,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,35.5632183908046,20.655172413793103,ACCESS-CM2,46.206896551724135,CNRM-ESM2-1
2037,Charlotte,ssp126,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,32.12643678160919,21.96551724137931,ACCESS-CM2,41.41379310344828,EC-Earth3
2038,Charlotte,ssp126,0.4597701149425288,0.0,CNRM-ESM2-1,1.3793103448275863,ACCESS-CM2,33.82758620689655,31.448275862068964,EC-Earth3,38.241379310344826,ACCESS-CM2
2039,Charlotte,ssp126,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,22.64367816091954,15.827586206896552,EC-Earth3,29.17241379310345,ACCESS-CM2
2040,Charlotte,ssp126,0.6206896551724138,0.0,EC-Earth3,1.0,CNRM-ESM2-1,33.10344827586207,26.517241379310345,EC-Earth3,41.93103448275862,CNRM-ESM2-1
2041,Charlotte,ssp126,0.3563218390804597,0.0,EC-Earth3,1.0,ACCESS-CM2,39.17241379310345,29.103448275862068,EC-Earth3,44.62068965517241,CNRM-ESM2-1
2042,Charlotte,ssp126,0.7126436781609197,0.0,EC-Earth3,1.827586206896552,ACCESS-CM2,38.160919540229884,25.344827586206897,EC-Earth3,47.55172413793103,CNRM-ESM2-1
2043,Charlotte,ssp126,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,20.379310344827584,13.517241379310343,EC-Earth3,30.448275862068964,CNRM-ESM2-1
2044,Charlotte,ssp126,0.045977011494252866,0.0,CNRM-ESM2-1,0.1379310344827586,ACCESS-CM2,34.05747126436781,28.93103448275862,EC-Earth3,36.689655172413794,CNRM-ESM2-1
2045,Charlotte,ssp126,0.034482758620689634,0.0,ACCESS-CM2,0.1034482758620689,CNRM-ESM2-1,29.413793103448274,20.96551724137931,ACCESS-CM2,44.172413793103445,CNRM-ESM2-1
2046,Charlotte,ssp126,0.18390804597701146,0.0689655172413793,CNRM-ESM2-1,0.4137931034482758,ACCESS-CM2,39.54022988505747,30.655172413793103,ACCESS-CM2,52.62068965517241,CNRM-ESM2-1
2047,Charlotte,ssp126,0.6666666666666666,0.0,ACCESS-CM2,2.0,CNRM-ESM2-1,35.77011494252873,32.172413793103445,ACCESS-CM2,38.58620689655172,EC-Earth3
2048,Charlotte,ssp126,0.1724137931034483,0.0,CNRM-ESM2-1,0.5172413793103449,ACCESS-CM2,34.195402298850574,29.03448275862069,ACCESS-CM2,39.44827586206897,CNRM-ESM2-1
2049,Charlotte,ssp126,0.7356321839080459,0.1379310344827586,EC-Earth3,1.206896551724138,CNRM-ESM2-1,35.41379310344828,30.517241379310345,EC-Earth3,41.10344827586207,ACCESS-CM2
2050,Charlotte,ssp126,0.0574712643678161,0.0,CNRM-ESM2-1,0.1724137931034483,ACCESS-CM2,28.804597701149422,18.86206896551724,EC-Earth3,34.86206896551724,ACCESS-CM2
2051,Charlotte,ssp126,0.367816091954023,0.0,ACCESS-CM2,1.0,EC-Earth3,29.954022988505756,23.55172413793104,EC-Earth3,36.82758620689656,CNRM-ESM2-1
2052,Charlotte,ssp126,0.8160919540229884,0.4827586206896552,EC-Earth3,1.0689655172413792,ACCESS-CM2,34.03448275862069,17.96551724137931,EC-Earth3,47.10344827586207,CNRM-ESM2-1
2053,Charlotte,ssp126,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,32.49425287356322,29.17241379310345,CNRM-ESM2-1,34.37931034482759,EC-Earth3
2054,Charlotte,ssp126,0.09195402298850573,0.0,ACCESS-CM2,0.2758620689655172,EC-Earth3,33.28735632183908,21.89655172413793,ACCESS-CM2,43.72413793103448,CNRM-ESM2-1
2055,Charlotte,ssp126,0.20689655172413793,0.0,ACCESS-CM2,0.6206896551724138,EC-Earth3,37.678160919540225,34.44827586206897,CNRM-ESM2-1,39.93103448275862,EC-Earth3
2056,Charlotte,ssp126,0.2528735632183908,0.0,ACCESS-CM2,0.7586206896551724,EC-Earth3,27.229885057471268,18.20689655172414,ACCESS-CM2,44.41379310344828,EC-Earth3
2057,Charlotte,ssp126,0.022988505747126433,0.0,ACCESS-CM2,0.0689655172413793,EC-Earth3,31.0,23.379310344827587,EC-Earth3,37.689655172413794,CNRM-ESM2-1
2058,Charlotte,ssp126,0.27586206896551724,0.0,ACCESS-CM2,0.5862068965517241,CNRM-ESM2-1,32.666666666666664,30.79310344827586,EC-Earth3,34.241379310344826,CNRM-ESM2-1
2059,Charlotte,ssp126,0.3333333333333333,0.0,CNRM-ESM2-1,1.0,ACCESS-CM2,27.32183908045977,20.310344827586206,EC-Earth3,35.827586206896555,ACCESS-CM2
2060,Charlotte,ssp126,0.3333333333333333,0.0,ACCESS-CM2,1.0,CNRM-ESM2-1,31.88505747126437,24.86206896551724,ACCESS-CM2,45.48275862068966,EC-Earth3
2061,Charlotte,ssp126,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,21.413793103448274,15.448275862068966,EC-Earth3,28.75862068965517,ACCESS-CM2
2062,Charlotte,ssp126,0.47126436781609193,0.0,ACCESS-CM2,1.4137931034482758,CNRM-ESM2-1,35.97701149425287,22.48275862068965,EC-Earth3,44.13793103448276,CNRM-ESM2-1
2063,Charlotte,ssp126,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,37.5632183908046,29.310344827586206,ACCESS-CM2,43.27586206896552,CNRM-ESM2-1
2064,Charlotte,ssp126,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,28.183908045977017,19.55172413793104,EC-Earth3,32.62068965517241,CNRM-ESM2-1
